cluster,role,surface,molecule,functional,mode,status,E_TOTEN_eV,composition,directory,snapshot_id,source_kind,note
kestrel,slab,Au111,,pbe,relaxed,converged,-196.24429808,"{""Au"": 64}",/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab_kestrel/Au111/PBE,c562e2c60fc26ba67099e1d576b6efcd4dd81ec6358c10d6b37678e5c5452e0a,archived-source-export,
kestrel,slab,Au111,,pbe_d3,relaxed,converged,-227.70711468,"{""Au"": 64}",/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab_kestrel/Au111/PBE_D3,3f05d3ccf68eef697d077ef81b7361e1e1203570c12f2e2bf2fd503e78665a46,archived-source-export,
kestrel,slab,Au111,,beef_vdw,relaxed,converged,1.19840265,"{""Au"": 64}",/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab_kestrel/Au111/beef_vdw,c1eb5f5cb4fa9bc7377dbf2d5e858000b8579bae4c8a76a64b8f31103d4e11ce,archived-source-export,
kestrel,slab,Au111,,r2scan,relaxed,converged,-3226.06825461,"{""Au"": 64}",/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab_kestrel/Au111/r2scan,e004c93facd6ea150117fa4124c521fe0add99b07f7bef7c4ba551173180d2d9,archived-source-export,
kestrel,slab,Cu100,,pbe,relaxed,converged,-219.76682164,"{""Cu"": 64}",/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab_kestrel/Cu100/PBE,da484fc88cf6bb5437916bc74e9aaf433f7e8bb7ff57da8d296498abfbf81459,archived-source-export,
kestrel,slab,Cu100,,pbe_d3,relaxed,converged,-240.84053253,"{""Cu"": 64}",/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab_kestrel/Cu100/PBE_D3,8952b6569d9f021c8f9aabbbb8b0cb26d64675850cc5ce9fbad20a2a2ae6b4a7,archived-source-export,
kestrel,slab,Cu100,,beef_vdw,relaxed,unfinished,885.16340624,"{""Cu"": 64}",/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab_kestrel/Cu100/beef_vdw,7a6f85dd59d927f7af97c118c33b35087b1431f4c9ec09ac53a8e1d855b1579b,archived-source-export,
kestrel,slab,Cu100,,r2scan,relaxed,converged,-670.31649401,"{""Cu"": 64}",/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab_kestrel/Cu100/r2scan,e1565b692c9505051abf2aa5c586b026fecb00073d4722a1444be8c310661377,archived-source-export,
kestrel,slab,Cu110,,unknown,relaxed,invalid,-184.14260123,"{""Cu"": 64}",/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab_kestrel/Cu110,99c3f68ca7c27f443685beeee5d03f7b63c0d177fcad7eb1dc0f4e43905e9750,archived-source-export,Unrecognized functional
kestrel,slab,Cu110,,pbe,relaxed,converged,-209.59255146,"{""Cu"": 64}",/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab_kestrel/Cu110/PBE,53170004a05a0b8cb8f38a1c465ca878b30b760ca0402fa83613f6785baf9994,archived-source-export,
kestrel,slab,Cu110,,pbe_d3,relaxed,converged,-226.55798274,"{""Cu"": 64}",/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab_kestrel/Cu110/PBE_D3,094241b32bb9d2b3709f83368a5b8eaaa6ea3351256db1529d8db9b930930041,archived-source-export,
kestrel,slab,Cu110,,beef_vdw,relaxed,converged,-0.1976345,"{""Cu"": 64}",/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab_kestrel/Cu110/beef_vdw,586758dd00fcefe78f6402297eead3b18cbc16407d017e3a91e02fa6ce9c7259,archived-source-export,
kestrel,slab,Cu110,,r2scan,relaxed,converged,-658.54592039,"{""Cu"": 64}",/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab_kestrel/Cu110/r2scan,e4fbfce35af88e81c85b89035817dbb151b80a1785298f158031fae3a5b9af22,archived-source-export,
kestrel,slab,Cu111,,unknown,relaxed,invalid,-196.66575246,"{""Cu"": 64}",/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab_kestrel/Cu111,3f9b70d725aabe6edb50fd77e02af2bf26ff3f98de13e3ed5e1adf941428282b,archived-source-export,Unrecognized functional
kestrel,slab,Cu111,,pbe,relaxed,converged,-224.08083681,"{""Cu"": 64}",/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab_kestrel/Cu111/PBE,2215bca3ad0ed74453609552d4f769a8df059c59c52af58a699fe7c1950d572f,archived-source-export,
kestrel,slab,Cu111,,pbe_d3,relaxed,converged,-246.56581236,"{""Cu"": 64}",/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab_kestrel/Cu111/PBE_D3,04c826b44e6328789f2e52b7a3bd7717e484e9cf4b81b982a035ae2bc11b77bf,archived-source-export,
kestrel,slab,Cu111,,beef_vdw,relaxed,converged,-14.60073409,"{""Cu"": 64}",/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab_kestrel/Cu111/beef_vdw,21e4dc0eb2a1824019eebf91e4c1b821d7c9eae1e886805f5c8a3773b5d88426,archived-source-export,
kestrel,slab,Cu111,,r2scan,relaxed,converged,-675.44095528,"{""Cu"": 64}",/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab_kestrel/Cu111/r2scan,b5d708926a72dbffb2a8d46094a1d7887634e52cfef184bea4d3d89f2f92a46e,archived-source-export,
kestrel,slab,Ir100,,unknown,relaxed,invalid,,{},/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab_kestrel/Ir100,9cfe2b0bc6e65777f81ed09d2d0d7263c91b409823cd70f1953f4353def25dba,archived-source-export,[Errno 2] No such file or directory: '/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab_kestrel/Ir100/OUTCAR.gz'
kestrel,slab,Ir100,,pbe,relaxed,converged,-522.5882896,"{""Ir"": 64}",/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab_kestrel/Ir100/PBE,f9d8a12664c047c844a63b5bd8da1302efd006f982f2ea70c8f54354c8b3247d,archived-source-export,
kestrel,slab,Ir100,,pbe_d3,relaxed,converged,-553.14650048,"{""Ir"": 64}",/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab_kestrel/Ir100/PBE_D3,f5905c408bbe470254042e9f78979cceba09e465393bcadb2bc5e06c8005a9c4,archived-source-export,
kestrel,slab,Ir100,,beef_vdw,relaxed,converged,-324.34249622,"{""Ir"": 64}",/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab_kestrel/Ir100/beef_vdw,2acbf9e075c5ff87682861dc616b03d7aecae6adaf63156b24402b85ce73a310,archived-source-export,
kestrel,slab,Ir100,,r2scan,relaxed,converged,-3303.85967683,"{""Ir"": 64}",/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab_kestrel/Ir100/r2scan,b0382c4dfa967cd36d51091b6def8825893bf373f740140227fedb54b67e331a,archived-source-export,
kestrel,slab,Ir110,,unknown,relaxed,invalid,,{},/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab_kestrel/Ir110,eb5554205292e4badb1806f3c53fcb5e1e172ca726488b790211992fade39a52,archived-source-export,[Errno 2] No such file or directory: '/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab_kestrel/Ir110/OUTCAR.gz'
kestrel,slab,Ir110,,pbe,relaxed,converged,-501.81428987,"{""Ir"": 64}",/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab_kestrel/Ir110/PBE,630156f2a4f40f53244b9663fe1a5679b7144ddde1beef2f2ccab17479b176f1,archived-source-export,
kestrel,slab,Ir110,,pbe_d3,relaxed,converged,-526.71384481,"{""Ir"": 64}",/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab_kestrel/Ir110/PBE_D3,2be7218a7b39293f3e3c3b3f38fab7edd65dbb0486ddf9e5fadf181ecb44056a,archived-source-export,
kestrel,slab,Ir110,,beef_vdw,relaxed,converged,-302.79340462,"{""Ir"": 64}",/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab_kestrel/Ir110/beef_vdw,629c23c46d1c46855b79863626983d39b5c86f342881725b7720bd2232502d30,archived-source-export,
kestrel,slab,Ir110,,r2scan,relaxed,converged,-3281.85522397,"{""Ir"": 64}",/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab_kestrel/Ir110/r2scan,8381f8da7d1f0994fc44eedc754b7aca66ffff796dfa2d400a6e5ab039dac1ae,archived-source-export,
kestrel,slab,Ir111,,unknown,relaxed,invalid,,{},/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab_kestrel/Ir111,11c73e33cabb95cab9fa207719ea802f7a79847703c7396e0117a2e7a1c43c0e,archived-source-export,[Errno 2] No such file or directory: '/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab_kestrel/Ir111/OUTCAR.gz'
kestrel,slab,Ir111,,pbe,relaxed,converged,-538.31193955,"{""Ir"": 64}",/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab_kestrel/Ir111/PBE,8be6c8b76763e483166b5921130d5b666f8d67bc44cad0e714fc7bc9d1a70d3b,archived-source-export,
kestrel,slab,Ir111,,pbe_d3,relaxed,converged,-570.78197197,"{""Ir"": 64}",/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab_kestrel/Ir111/PBE_D3,14d0118704edde45f02de403ee09fe69b175501463269c2c13df04cfde57a92f,archived-source-export,
kestrel,slab,Ir111,,beef_vdw,relaxed,converged,-339.48690436,"{""Ir"": 64}",/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab_kestrel/Ir111/beef_vdw,dcb11c8b4f551d34cd177e8ebbea6019cbe6d25c6e6631a977ca0c1042f6b3df,archived-source-export,
kestrel,slab,Ir111,,r2scan,relaxed,converged,-3320.68306755,"{""Ir"": 64}",/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab_kestrel/Ir111/r2scan,42847ba51f15b729d63aa5c93bc184a22618d60620ee38de04a50f5e08e81a0d,archived-source-export,
kestrel,slab,Pd100,,unknown,relaxed,invalid,-277.06978333,"{""Pd"": 64}",/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab_kestrel/Pd100,ee6c054ce25244570605a8f13055e4648ea7ec96082919568fb6295fd4b9e34a,archived-source-export,Unrecognized functional
kestrel,slab,Pd100,,pbe,relaxed,converged,-311.70975881,"{""Pd"": 64}",/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab_kestrel/Pd100/PBE,f995d1eb24e57d918b077b4543d8eb877e341e5bfac95b0acf30d14fa8404bd9,archived-source-export,
kestrel,slab,Pd100,,pbe_d3,relaxed,converged,-336.90242357,"{""Pd"": 64}",/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab_kestrel/Pd100/PBE_D3,8de6290cc3b380222347edcfc7579f759c5d8d1c89424031da5c52053ffdd3f2,archived-source-export,
kestrel,slab,Pd100,,beef_vdw,relaxed,converged,-94.09632213,"{""Pd"": 64}",/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab_kestrel/Pd100/beef_vdw,f6c0178ea46323c3a9bf8ef70b311570b531d8a2cd6d133eb6e33f85a41608ba,archived-source-export,
kestrel,slab,Pd100,,r2scan,relaxed,converged,-1444.12937678,"{""Pd"": 64}",/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab_kestrel/Pd100/r2scan,8bfd1c36ce485e638eb7f31f805b2a4917d6ecf41d2a6d0e48e1f5dc634ae99f,archived-source-export,
kestrel,slab,Pd110,,unknown,relaxed,invalid,-266.81450344,"{""Pd"": 64}",/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab_kestrel/Pd110,507f563b164cdbb566225d69e9f55ea6bd66e2734c87135d8f8f4311445ea21d,archived-source-export,Unrecognized functional
kestrel,slab,Pd110,,pbe,relaxed,converged,-299.21522595,"{""Pd"": 64}",/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab_kestrel/Pd110/PBE,d135650cd62106cb332c7874f7c67ec8f9c7a746f7a2620cedf4599dc87d04e0,archived-source-export,
kestrel,slab,Pd110,,pbe_d3,relaxed,converged,-319.71615355,"{""Pd"": 64}",/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab_kestrel/Pd110/PBE_D3,1bb98db5ef45865693d1ff8502f64ee9886e20daa10a59033d2b88a4b95864fe,archived-source-export,
kestrel,slab,Pd110,,beef_vdw,relaxed,converged,-81.35562656,"{""Pd"": 64}",/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab_kestrel/Pd110/beef_vdw,0c14976ca0b8cb7ba729ebfe9355f633d3828e70136120b2b67fcf4fb60b3359,archived-source-export,
kestrel,slab,Pd110,,r2scan,relaxed,converged,-1430.23817007,"{""Pd"": 64}",/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab_kestrel/Pd110/r2scan,451b68de91fc752788acdbdd021e1a3dc128a4e5fc09385526fab7771de13ec6,archived-source-export,
kestrel,slab,Pd111,,unknown,relaxed,invalid,-280.68504082,"{""Pd"": 64}",/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab_kestrel/Pd111,631df5b12e0424395cb92b993f8b2e9423851399bdd996da4a1a479293a29d7d,archived-source-export,Unrecognized functional
kestrel,slab,Pd111,,pbe,relaxed,converged,-316.34092185,"{""Pd"": 64}",/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab_kestrel/Pd111/PBE,ca88c0bcd9ee0d019bb339afc1310f10d92669319c2928eba9a5d6b9bef0e12e,archived-source-export,
kestrel,slab,Pd111,,pbe_d3,relaxed,converged,-342.95507948,"{""Pd"": 64}",/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab_kestrel/Pd111/PBE_D3,0c1e5308acf67b803b7b34166beb4459166f928aa6762b4b050c5f6634b83567,archived-source-export,
kestrel,slab,Pd111,,beef_vdw,relaxed,converged,-98.08596581,"{""Pd"": 64}",/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab_kestrel/Pd111/beef_vdw,2b34adf4901108f03952139bb5b4c2461df7e142c48a891fc2c7f71ca03e90c1,archived-source-export,
kestrel,slab,Pd111,,r2scan,relaxed,converged,-1449.66487556,"{""Pd"": 64}",/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab_kestrel/Pd111/r2scan,9d98ba57d073cb930e45b531a45ae1be26cf3678b864f819dd84d42ffe7d5c01,archived-source-export,
kestrel,slab,Pt100,,unknown,relaxed,invalid,-324.91076929,"{""Pt"": 64}",/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab_kestrel/Pt100,09341be00acb41edb236404e6bd25a29b2dfca6b3e62cc84a8cf75c7ac5bafb7,archived-source-export,Unrecognized functional
kestrel,slab,Pt100,,pbe,relaxed,converged,-363.13579476,"{""Pt"": 64}",/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab_kestrel/Pt100/PBE,fe16ed08aeffa45cf9d40ec85fdee4b1ddec78fb2dc15c29d77c9c29dfdecf75,archived-source-export,
kestrel,slab,Pt100,,pbe_d3,relaxed,converged,-396.9310754,"{""Pt"": 64}",/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab_kestrel/Pt100/PBE_D3,1622dc9111185d5390db477db737b3c7ca89aad137f567d6e2bc74e5904c2ba2,archived-source-export,
kestrel,slab,Pt100,,beef_vdw,relaxed,converged,-168.12461138,"{""Pt"": 64}",/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab_kestrel/Pt100/beef_vdw,0f91b5b01cba64eed8f295ecebb60c0eb397d7aafe9cd7aa3cdfedc867307d1a,archived-source-export,
kestrel,slab,Pt100,,r2scan,relaxed,converged,-3266.10121009,"{""Pt"": 64}",/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab_kestrel/Pt100/r2scan,8c75abe49abe0a03384b4b6e01d1e0839a594ed74cbd58f05ee72fcddb7c335a,archived-source-export,
kestrel,slab,Pt110,,unknown,relaxed,invalid,-313.47086564,"{""Pt"": 64}",/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab_kestrel/Pt110,fddf69b0782ad9868893ad14e54ab9e85c33dad017bcebd1acf7c85be8bb817e,archived-source-export,Unrecognized functional
kestrel,slab,Pt110,,pbe,relaxed,converged,-349.29379295,"{""Pt"": 64}",/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab_kestrel/Pt110/PBE,d0c58b571da8316a7153768a7cea20f5d7111a26e8894d6648a2cb883a70a5d3,archived-source-export,
kestrel,slab,Pt110,,pbe_d3,relaxed,converged,-376.75796453,"{""Pt"": 64}",/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab_kestrel/Pt110/PBE_D3,22918852e86b0a8d88d65f628732deba362a26cd146deaab123e49095b88db6b,archived-source-export,
kestrel,slab,Pt110,,beef_vdw,relaxed,converged,-153.77107578,"{""Pt"": 64}",/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab_kestrel/Pt110/beef_vdw,fe33c3df0e63babb1d8cddfe8b0511a4721f7c0db59469f04703ea37ef464722,archived-source-export,
kestrel,slab,Pt110,,r2scan,relaxed,converged,-3250.22815852,"{""Pt"": 64}",/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab_kestrel/Pt110/r2scan,3f0390e18955144bdee5e403f5ae5964c30ba5ce127c49e66ae89917b2f7103a,archived-source-export,
kestrel,slab,Pt111,,unknown,relaxed,invalid,-332.50255866,"{""Pt"": 64}",/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab_kestrel/Pt111,f22f2741064de7d94b979d4709249cd261e9d814cac634a1903f81e73bb56692,archived-source-export,Unrecognized functional
kestrel,slab,Pt111,,pbe,relaxed,converged,-371.63337128,"{""Pt"": 64}",/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab_kestrel/Pt111/PBE,be6edc2caed074e5f69bc00150b195c2621ec2445f7ad00cf6d50607c652ec1d,archived-source-export,
kestrel,slab,Pt111,,pbe_d3,relaxed,converged,-407.0525729,"{""Pt"": 64}",/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab_kestrel/Pt111/PBE_D3,a3ac5a782d7ce07bf0132b5e824e0f52fd15aa21e360773f299fbc7f79e0e12f,archived-source-export,
kestrel,slab,Pt111,,beef_vdw,relaxed,converged,-175.85046172,"{""Pt"": 64}",/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab_kestrel/Pt111/beef_vdw,8d196887446d7d0ebffa46cca430bf80e16337fea24601bdf5d0a179afc72cb9,archived-source-export,
kestrel,slab,Pt111,,r2scan,relaxed,converged,-3275.26973052,"{""Pt"": 64}",/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab_kestrel/Pt111/r2scan,1cffdbb52e6eef11b91b54e1f049fc4f5bddc3f8e95b7932a0c695246eb6a85f,archived-source-export,
kestrel,slab,Rh100,,unknown,relaxed,invalid,,{},/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab_kestrel/Rh100,4e39ea7def410587d6d5d8472fd091ba06e34ffa6e0e2499852ed7f23e8a6e2c,archived-source-export,[Errno 2] No such file or directory: '/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab_kestrel/Rh100/OUTCAR.gz'
kestrel,slab,Rh100,,pbe,relaxed,converged,-429.09874812,"{""Rh"": 64}",/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab_kestrel/Rh100/PBE,4c4f11a0dc5a170293b1440db3c6ef1b664005341ce8c08c475f5a66582e3342,archived-source-export,
kestrel,slab,Rh100,,pbe_d3,relaxed,converged,-453.66381188,"{""Rh"": 64}",/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab_kestrel/Rh100/PBE_D3,461e6a93749bb32dbec4526038e99da9539e4289bf858bf558623eb4713b754a,archived-source-export,
kestrel,slab,Rh100,,beef_vdw,relaxed,converged,-183.34932679,"{""Rh"": 64}",/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab_kestrel/Rh100/beef_vdw,a717760835ac33343a1db02330fe4e2b854badbc626b5a8bbd44b15103a5a286,archived-source-export,
kestrel,slab,Rh100,,r2scan,relaxed,converged,-1506.41805915,"{""Rh"": 64}",/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab_kestrel/Rh100/r2scan,d9e00a71f88c74e2dd58fdfef8c8be404e56a596320a2b56e4c820ea97df59b0,archived-source-export,
kestrel,slab,Rh110,,unknown,relaxed,invalid,,{},/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab_kestrel/Rh110,6fdfbd9f40c3f977e1113e5c6bf778d525b44105bad711097e49ae068cd73864,archived-source-export,[Errno 2] No such file or directory: '/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab_kestrel/Rh110/OUTCAR.gz'
kestrel,slab,Rh110,,pbe,relaxed,unfinished,-412.25746462,"{""Rh"": 64}",/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab_kestrel/Rh110/PBE,96dacc814e39d7ff853ac29586a3d318a92e23fe7ba2d58dc31f6d84e2b51390,archived-source-export,
kestrel,slab,Rh110,,pbe_d3,relaxed,converged,-432.71202939,"{""Rh"": 64}",/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab_kestrel/Rh110/PBE_D3,f47e307372b4f07d13b7269594d4182e17671ef4ee7551707eb0e207237e9ef1,archived-source-export,
kestrel,slab,Rh110,,beef_vdw,relaxed,converged,-166.37184525,"{""Rh"": 64}",/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab_kestrel/Rh110/beef_vdw,3d7508fd5cfc122c4d66968868cde22fb3ef443a9d1a840da8ef9a5ae9e31970,archived-source-export,
kestrel,slab,Rh110,,r2scan,relaxed,converged,-1490.2371469,"{""Rh"": 64}",/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab_kestrel/Rh110/r2scan,08361e742c49cef8fb32a734627fb2540e0af0ebaee011bdef2991754cd32e4a,archived-source-export,
kestrel,slab,Rh111,,unknown,relaxed,invalid,,{},/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab_kestrel/Rh111,271c4aeb40b0d0695b63594150139c6bf6a0280f71696342fc4b846519f32c18,archived-source-export,[Errno 2] No such file or directory: '/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab_kestrel/Rh111/OUTCAR.gz'
kestrel,slab,Rh111,,pbe,relaxed,converged,-439.14992777,"{""Rh"": 64}",/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab_kestrel/Rh111/PBE,8c05cef5a059641f22f797213df8a194bb9450be58acf199c525ff1acfb43592,archived-source-export,
kestrel,slab,Rh111,,pbe_d3,relaxed,converged,-465.26141085,"{""Rh"": 64}",/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab_kestrel/Rh111/PBE_D3,b24cb309f7876716a92ea2b326e05e4954f2ca463d8efa937f4d840b05abda2d,archived-source-export,
kestrel,slab,Rh111,,beef_vdw,relaxed,converged,-192.72272501,"{""Rh"": 64}",/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab_kestrel/Rh111/beef_vdw,55cc13bdc142111775eea3278a472c00cd0aca195733ca4ae626a7e7dcf18a2a,archived-source-export,
kestrel,slab,Rh111,,r2scan,relaxed,converged,-1516.88787715,"{""Rh"": 64}",/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab_kestrel/Rh111/r2scan,1b7221edf6eacbd6e9432bc4dfb4edf5bf57af3ac16db96740a84bb486ce6efb,archived-source-export,
perlmutter,molecule,,DME,pbe,relaxed,unfinished,-28.01373567,"{""C"": 2, ""H"": 6, ""O"": 1}",/pscratch/sd/j/jcho5/VASP/completion_runs/dme_references_20260915/molecule/DME/PBE,b686aa593caa4cb0b2332900504465bd2ddbd21b3e880a82326f4a7bb482f147,live-files,
perlmutter,molecule,,DME,pbe_d3,relaxed,unfinished,-29.76033374,"{""C"": 2, ""H"": 6, ""O"": 1}",/pscratch/sd/j/jcho5/VASP/completion_runs/dme_references_20260915/molecule/DME/PBE_D3,5223177845f4977e2110d6d1ab49df94e413842186c10eb7cd4058310a5cb9c2,live-files,
perlmutter,molecule,,DME,pbe,relaxed,converged,-46.37768189,"{""C"": 2, ""H"": 6, ""O"": 1}",/pscratch/sd/j/jcho5/VASP/completion_runs/dme_references_davidson_20260915/molecule/DME/PBE,2783353f6c0ff3844ba4d6ff5d7e8f828816118201b89284c45975b6be47d7f6,live-files,
perlmutter,molecule,,DME,pbe_d3,relaxed,invalid,,{},/pscratch/sd/j/jcho5/VASP/completion_runs/dme_references_davidson_20260915/molecule/DME/PBE_D3,0bf7e5baa3525757115af20f1bb42fc1581566139381bfdcaf303a0626110525,live-files,[Errno 2] No such file or directory: '/pscratch/sd/j/jcho5/VASP/completion_runs/dme_references_davidson_20260915/molecule/DME/PBE_D3/OUTCAR.gz'
perlmutter,unclassified,,,beef_vdw,relaxed,converged,-10.5763226,"{""Cu"": 64}",/pscratch/sd/j/jcho5/VASP/completion_runs/site_gapfill_20260914/slab/C2H4_Cu100/beef_vdw,f40b7aabf26f9b2ea03b174e92ae051313653deefd3b5d383a265ca6d0b0f5f5,archived-source-export,
perlmutter,unclassified,,,r2scan,relaxed,converged,-1858.66548475,"{""Ir"": 36}",/pscratch/sd/j/jcho5/VASP/completion_runs/site_gapfill_20260914/slab/C2H4_Ir100/r2scan,af1642d60f2e4e102f9d345c9a22d73c9fdc1c6f06ffee0aaf725ae5b2947a49,archived-source-export,
perlmutter,unclassified,,,r2scan,SPE,converged,-1900.86180231,"{""C"": 2, ""H"": 6, ""Ir"": 36}",/pscratch/sd/j/jcho5/VASP/completion_runs/site_gapfill_20260914/spe/C2H6_Ir100/r2scan,c0b786b0a9bcdbf4f53227d7c2428529cf34ed1946d2717d5285d2f8a2f67325,archived-source-export,
perlmutter,unclassified,,,beef_vdw,SPE,converged,-168.76188695,"{""C"": 2, ""H"": 6, ""Rh"": 36}",/pscratch/sd/j/jcho5/VASP/completion_runs/site_gapfill_20260914/spe/C2H6_Rh100/beef_vdw,b82b1a3af04de829a1bede6139b09abe998972fc5255ed29e64bd61b1b6f0bd0,archived-source-export,
perlmutter,complex,Ag100,acetylene,pbe,relaxed,invalid,,{},/pscratch/sd/j/jcho5/VASP/dft_jobs/C2H2_Ag100/PBE,faabfb1f2d744257ae69dc7c2185b639197c9e60c722afc9a26215ca92cb1d57,live-files,[Errno 2] No such file or directory: '/pscratch/sd/j/jcho5/VASP/dft_jobs/C2H2_Ag100/PBE/OUTCAR.gz'
perlmutter,complex,Ag100,acetylene,pbe_d3,relaxed,invalid,,{},/pscratch/sd/j/jcho5/VASP/dft_jobs/C2H2_Ag100/PBE_D3,ecc68a5e64a682773f456e126355953a78a233cb6c45eccb8a94e14e09a6ca95,live-files,[Errno 2] No such file or directory: '/pscratch/sd/j/jcho5/VASP/dft_jobs/C2H2_Ag100/PBE_D3/OUTCAR.gz'
perlmutter,complex,Ag100,acetylene,beef_vdw,relaxed,invalid,,{},/pscratch/sd/j/jcho5/VASP/dft_jobs/C2H2_Ag100/beef_vdw,8cb44b951ee0a1b1caaa0eb16f3d9a242dab02c5558cb604e40b583c2bf46bba,live-files,[Errno 2] No such file or directory: '/pscratch/sd/j/jcho5/VASP/dft_jobs/C2H2_Ag100/beef_vdw/OUTCAR.gz'
perlmutter,complex,Ag100,acetylene,r2scan,relaxed,invalid,,{},/pscratch/sd/j/jcho5/VASP/dft_jobs/C2H2_Ag100/r2scan,3f0b7e4ac3fa2ba9d659b74ac8e96b13039263743fec5321a2bc32aa43479456,live-files,[Errno 2] No such file or directory: '/pscratch/sd/j/jcho5/VASP/dft_jobs/C2H2_Ag100/r2scan/OUTCAR.gz'
perlmutter,complex,Ag100,acetylene,pbe,SPE,converged,-113.71400825,"{""Ag"": 36, ""C"": 2, ""H"": 2}",/pscratch/sd/j/jcho5/VASP/dft_jobs/C2H2_Ag100/singlepoint/PBE,952f54ced38ce295ca1f76d1bb43d5cc2246122055a9176535ba90f45871ac54,archived-source-export,
