surface,molecule,functional,status,note,E_ads_SPE,complex_directory,complex_NSW,slab_directory,molecule_directory,E_complex,E_slab_relaxed,E_molecule_relaxed,slab_NSW,molecule_NSW,matching_slab_references,matching_molecule_references,selected
Pd110,propane,r2scan,ok,NSW=0 complex; converged relaxed references; matching composition,-0.15492014,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/C3/Pd110_propane/singlepoint/r2scan,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab_kestrel/Pd110/r2scan,/kfs3/scratch/jcho5/goad-global-optimization/vasp_mol/propane/r2scan,-1490.00488094,-1430.23817007,-59.61179073,1000,500,2,1,true
Pd110,propanol,beef_vdw,ok,NSW=0 complex; converged relaxed references; matching composition,0.10204649,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/C3/Pd110_propanol/singlepoint/beef_vdw,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab_kestrel/Pd110/beef_vdw,/kfs3/scratch/jcho5/goad-global-optimization/vasp_mol/propanol/beef_vdw,-139.32156851,-81.35562656,-58.06798844,1000,500,2,1,true
Pd110,propanol,pbe,ok,NSW=0 complex; converged relaxed references; matching composition,0.17257946,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/C3/Pd110_propanol/singlepoint/PBE,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab_kestrel/Pd110/PBE,/kfs3/scratch/jcho5/goad-global-optimization/vasp_mol/propanol/PBE,-362.43144791,-299.21522595,-63.38880142,1000,500,2,1,true
Pd110,propanol,pbe_d3,ok,NSW=0 complex; converged relaxed references; matching composition,-0.52607564,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/C3/Pd110_propanol/singlepoint/PBE_D3,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab_kestrel/Pd110/PBE_D3,/kfs3/scratch/jcho5/goad-global-optimization/vasp_mol/propanol/PBE_D3,-383.72431325,-319.71615355,-63.48208406,1000,500,2,1,true
Pd110,propanol,r2scan,ok,NSW=0 complex; converged relaxed references; matching composition,-0.16795160,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/C3/Pd110_propanol/singlepoint/r2scan,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab_kestrel/Pd110/r2scan,/kfs3/scratch/jcho5/goad-global-optimization/vasp_mol/propanol/r2scan,-1497.38957905,-1430.23817007,-66.98345738,1000,500,2,1,true
Pd110,propene,beef_vdw,ok,NSW=0 complex; converged relaxed references; matching composition,-1.14539015,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/C3/Pd110_propene/singlepoint/beef_vdw,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab_kestrel/Pd110/beef_vdw,/kfs3/scratch/jcho5/goad-global-optimization/vasp_mol/propene/beef_vdw,-127.54654671,-81.35562656,-45.04553,1000,500,2,1,true
Pd110,propene,pbe,ok,NSW=0 complex; converged relaxed references; matching composition,-1.03529396,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/C3/Pd110_propene/singlepoint/PBE,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab_kestrel/Pd110/PBE,/kfs3/scratch/jcho5/goad-global-optimization/vasp_mol/propene/PBE,-348.91807839,-299.21522595,-48.66755848,1000,500,2,1,true
Pd110,propene,pbe_d3,ok,NSW=0 complex; converged relaxed references; matching composition,-1.51563156,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/C3/Pd110_propene/singlepoint/PBE_D3,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab_kestrel/Pd110/PBE_D3,/kfs3/scratch/jcho5/goad-global-optimization/vasp_mol/propene/PBE_D3,-369.93965179,-319.71615355,-48.70786668,1000,500,2,1,true
Pd110,propene,r2scan,ok,NSW=0 complex; converged relaxed references; matching composition,-1.17019114,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/C3/Pd110_propene/singlepoint/r2scan,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab_kestrel/Pd110/r2scan,/kfs3/scratch/jcho5/goad-global-optimization/vasp_mol/propene/r2scan,-1482.47124999,-1430.23817007,-51.06288878,1000,500,2,1,true
Pd111,CO2,beef_vdw,ok,NSW=0 complex; converged relaxed references; matching composition,-0.21976150,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/C1/Pd111_CO2/singlepoint/beef_vdw,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab_kestrel/Pd111/beef_vdw,/kfs3/scratch/jcho5/goad-global-optimization/vasp_mol/CO2/beef_vdw,-116.22635213,-98.08596581,-17.92062482,1000,500,2,1,true
Pd111,CO2,pbe,ok,NSW=0 complex; converged relaxed references; matching composition,0.00288623,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/C1/Pd111_CO2/singlepoint/PBE,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab_kestrel/Pd111/PBE,/kfs3/scratch/jcho5/goad-global-optimization/vasp_mol/CO2/PBE,-339.29823084,-316.34092185,-22.96019522,1000,500,2,1,true
Pd111,CO2,r2scan,ok,NSW=0 complex; converged relaxed references; matching composition,0.04732665,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/C1/Pd111_CO2/singlepoint/r2scan,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab_kestrel/Pd111/r2scan,/kfs3/scratch/jcho5/goad-global-optimization/vasp_mol/CO2/r2scan,-1475.18654779,-1449.66487556,-25.56899888,1000,500,2,1,true
Pd111,ethane,beef_vdw,ok,NSW=0 complex; converged relaxed references; matching composition,0.11558968,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/C2/Pd111_ethane/singlepoint/beef_vdw,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab_kestrel/Pd111/beef_vdw,/kfs3/scratch/jcho5/goad-global-optimization/vasp_mol/ethane/beef_vdw,-136.19958636,-98.08596581,-38.22921023,1000,500,2,2,true
Pd111,ethane,pbe,ok,NSW=0 complex; converged relaxed references; matching composition,0.41711226,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/C2/Pd111_ethane/singlepoint/PBE,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab_kestrel/Pd111/PBE,/kfs3/scratch/jcho5/goad-global-optimization/vasp_mol/ethane/PBE,-356.42350349,-316.34092185,-40.4996939,1000,500,2,2,true
Pd111,ethane,pbe_d3,ok,NSW=0 complex; converged relaxed references; matching composition,0.29657698,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/C2/Pd111_ethane/singlepoint/PBE_D3,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab_kestrel/Pd111/PBE_D3,/kfs3/scratch/jcho5/goad-global-optimization/vasp_mol/ethane/PBE_D3,-383.18457828,-342.95507948,-40.52607578,1000,500,2,2,true
Pd111,ethane,r2scan,ok,NSW=0 complex; converged relaxed references; matching composition,0.37245403,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/C2/Pd111_ethane/singlepoint/r2scan,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab_kestrel/Pd111/r2scan,/kfs3/scratch/jcho5/goad-global-optimization/vasp_mol/ethane/r2scan,-1491.54809277,-1449.66487556,-42.25567124,1000,500,2,2,true
Pd111,ethanol,beef_vdw,ok,NSW=0 complex; converged relaxed references; matching composition,-0.14713065,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/C2/Pd111_ethanol/singlepoint/beef_vdw,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab_kestrel/Pd111/beef_vdw,/kfs3/scratch/jcho5/goad-global-optimization/vasp_mol/ethanol/beef_vdw,-140.97892255,-98.08596581,-42.74582609,1000,500,2,2,true
Pd111,ethanol,pbe,ok,NSW=0 complex; converged relaxed references; matching composition,0.19994722,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/C2/Pd111_ethanol/singlepoint/PBE,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab_kestrel/Pd111/PBE,/kfs3/scratch/jcho5/goad-global-optimization/vasp_mol/ethanol/PBE,-363.01691564,-316.34092185,-46.87594101,1000,500,2,2,true
Pd111,ethanol,pbe_d3,ok,NSW=0 complex; converged relaxed references; matching composition,0.01671793,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/C2/Pd111_ethanol/singlepoint/PBE_D3,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab_kestrel/Pd111/PBE_D3,/kfs3/scratch/jcho5/goad-global-optimization/vasp_mol/ethanol/PBE_D3,-389.86341911,-342.95507948,-46.92505756,1000,500,2,2,true
Pd111,ethanol,r2scan,ok,NSW=0 complex; converged relaxed references; matching composition,0.16282962,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/C2/Pd111_ethanol/singlepoint/r2scan,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab_kestrel/Pd111/r2scan,/kfs3/scratch/jcho5/goad-global-optimization/vasp_mol/ethanol/r2scan,-1499.13747961,-1449.66487556,-49.63543367,1000,500,2,2,true
Pd111,ethene,beef_vdw,ok,NSW=0 complex; converged relaxed references; matching composition,-0.79802733,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/C2/Pd111_ethene/singlepoint/beef_vdw,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab_kestrel/Pd111/beef_vdw,/kfs3/scratch/jcho5/goad-global-optimization/vasp_mol/ethene/beef_vdw,-128.46566077,-98.08596581,-29.58166763,1000,500,2,3,true
Pd111,ethene,pbe,ok,NSW=0 complex; converged relaxed references; matching composition,-0.70609629,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/C2/Pd111_ethene/singlepoint/PBE,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab_kestrel/Pd111/PBE,/kfs3/scratch/jcho5/goad-global-optimization/vasp_mol/ethene/PBE,-349.0176916,-316.34092185,-31.97067346,1000,500,2,3,true
Pd111,ethene,pbe_d3,ok,NSW=0 complex; converged relaxed references; matching composition,-0.91044870,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/C2/Pd111_ethene/singlepoint/PBE_D3,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab_kestrel/Pd111/PBE_D3,/kfs3/scratch/jcho5/goad-global-optimization/vasp_mol/ethene/PBE_D3,-375.84822256,-342.95507948,-31.98269438,1000,500,2,3,true
Pd111,ethene,r2scan,ok,NSW=0 complex; converged relaxed references; matching composition,-0.84132955,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/C2/Pd111_ethene/singlepoint/r2scan,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab_kestrel/Pd111/r2scan,/kfs3/scratch/jcho5/goad-global-optimization/vasp_mol/ethene/r2scan,-1484.05475125,-1449.66487556,-33.54854614,1000,500,2,3,true
Pd111,glycerol,pbe,ok,NSW=0 complex; converged relaxed references; matching composition,0.26843606,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/C3/Pd111_glycerol/singlepoint/PBE,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab_kestrel/Pd111/PBE,/kfs3/scratch/jcho5/goad-global-optimization/vasp_mol/glycerol/PBE,-392.32671294,-316.34092185,-76.25422715,1000,500,2,1,true
Pd111,glycerol,pbe_d3,ok,NSW=0 complex; converged relaxed references; matching composition,-0.28588123,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/C3/Pd111_glycerol/singlepoint/PBE_D3,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab_kestrel/Pd111/PBE_D3,/kfs3/scratch/jcho5/goad-global-optimization/vasp_mol/glycerol/PBE_D3,-419.64801638,-342.95507948,-76.40705567,1000,500,2,1,true
Pd111,glycerol,r2scan,ok,NSW=0 complex; converged relaxed references; matching composition,0.09168294,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/C3/Pd111_glycerol/singlepoint/r2scan,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab_kestrel/Pd111/r2scan,/kfs3/scratch/jcho5/goad-global-optimization/vasp_mol/glycerol/r2scan,-1531.47196169,-1449.66487556,-81.89876907,1000,500,2,1,true
Pd111,isopropanol,beef_vdw,ok,NSW=0 complex; converged relaxed references; matching composition,-0.19059796,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/C3/Pd111_isopropanol/singlepoint/beef_vdw,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab_kestrel/Pd111/beef_vdw,/kfs3/scratch/jcho5/goad-global-optimization/vasp_mol/isopropanol/beef_vdw,-156.49290822,-98.08596581,-58.21634445,1000,500,2,1,true
Pd111,isopropanol,pbe,ok,NSW=0 complex; converged relaxed references; matching composition,0.21839999,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/C3/Pd111_isopropanol/singlepoint/PBE,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab_kestrel/Pd111/PBE,/kfs3/scratch/jcho5/goad-global-optimization/vasp_mol/isopropanol/PBE,-379.65696289,-316.34092185,-63.53444103,1000,500,2,1,true
Pd111,isopropanol,pbe_d3,ok,NSW=0 complex; converged relaxed references; matching composition,-0.08121101,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/C3/Pd111_isopropanol/singlepoint/PBE_D3,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab_kestrel/Pd111/PBE_D3,/kfs3/scratch/jcho5/goad-global-optimization/vasp_mol/isopropanol/PBE_D3,-406.66915363,-342.95507948,-63.63286314,1000,500,2,1,true
Pd111,isopropanol,r2scan,ok,NSW=0 complex; converged relaxed references; matching composition,0.14418457,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/C3/Pd111_isopropanol/singlepoint/r2scan,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab_kestrel/Pd111/r2scan,/kfs3/scratch/jcho5/goad-global-optimization/vasp_mol/isopropanol/r2scan,-1516.67428337,-1449.66487556,-67.15359238,1000,500,2,1,true
Pd111,propane,beef_vdw,ok,NSW=0 complex; converged relaxed references; matching composition,-0.10479339,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/C3/Pd111_propane/singlepoint/beef_vdw,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab_kestrel/Pd111/beef_vdw,/kfs3/scratch/jcho5/goad-global-optimization/vasp_mol/propane/beef_vdw,-151.75244993,-98.08596581,-53.56169073,1000,500,2,1,true
Pd111,propane,pbe,ok,NSW=0 complex; converged relaxed references; matching composition,0.31432351,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/C3/Pd111_propane/singlepoint/PBE,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab_kestrel/Pd111/PBE,/kfs3/scratch/jcho5/goad-global-optimization/vasp_mol/propane/PBE,-373.05449897,-316.34092185,-57.02790063,1000,500,2,1,true
Pd111,propane,pbe_d3,ok,NSW=0 complex; converged relaxed references; matching composition,0.04315456,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/C3/Pd111_propane/singlepoint/PBE_D3,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab_kestrel/Pd111/PBE_D3,/kfs3/scratch/jcho5/goad-global-optimization/vasp_mol/propane/PBE_D3,-400.00523025,-342.95507948,-57.09330533,1000,500,2,1,true
Pd111,propane,r2scan,ok,NSW=0 complex; converged relaxed references; matching composition,0.21786268,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/C3/Pd111_propane/singlepoint/r2scan,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab_kestrel/Pd111/r2scan,/kfs3/scratch/jcho5/goad-global-optimization/vasp_mol/propane/r2scan,-1509.05880361,-1449.66487556,-59.61179073,1000,500,2,1,true
Pd111,propanol,beef_vdw,ok,NSW=0 complex; converged relaxed references; matching composition,-0.22203356,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/C3/Pd111_propanol/singlepoint/beef_vdw,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab_kestrel/Pd111/beef_vdw,/kfs3/scratch/jcho5/goad-global-optimization/vasp_mol/propanol/beef_vdw,-156.37598781,-98.08596581,-58.06798844,1000,500,2,1,true
Pd111,propanol,pbe,ok,NSW=0 complex; converged relaxed references; matching composition,0.19913115,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/C3/Pd111_propanol/singlepoint/PBE,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab_kestrel/Pd111/PBE,/kfs3/scratch/jcho5/goad-global-optimization/vasp_mol/propanol/PBE,-379.53059212,-316.34092185,-63.38880142,1000,500,2,1,true
Pd111,propanol,pbe_d3,ok,NSW=0 complex; converged relaxed references; matching composition,-0.18517511,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/C3/Pd111_propanol/singlepoint/PBE_D3,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab_kestrel/Pd111/PBE_D3,/kfs3/scratch/jcho5/goad-global-optimization/vasp_mol/propanol/PBE_D3,-406.62233865,-342.95507948,-63.48208406,1000,500,2,1,true
Pd111,propanol,r2scan,ok,NSW=0 complex; converged relaxed references; matching composition,0.05429217,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/C3/Pd111_propanol/singlepoint/r2scan,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab_kestrel/Pd111/r2scan,/kfs3/scratch/jcho5/goad-global-optimization/vasp_mol/propanol/r2scan,-1516.59404077,-1449.66487556,-66.98345738,1000,500,2,1,true
Pd111,propene,beef_vdw,ok,NSW=0 complex; converged relaxed references; matching composition,-0.72516502,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/C3/Pd111_propene/singlepoint/beef_vdw,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab_kestrel/Pd111/beef_vdw,/kfs3/scratch/jcho5/goad-global-optimization/vasp_mol/propene/beef_vdw,-143.85666083,-98.08596581,-45.04553,1000,500,2,1,true
Pd111,propene,pbe,ok,NSW=0 complex; converged relaxed references; matching composition,-0.45416481,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/C3/Pd111_propene/singlepoint/PBE,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab_kestrel/Pd111/PBE,/kfs3/scratch/jcho5/goad-global-optimization/vasp_mol/propene/PBE,-365.46264514,-316.34092185,-48.66755848,1000,500,2,1,true
Pd111,propene,pbe_d3,ok,NSW=0 complex; converged relaxed references; matching composition,-0.72197286,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/C3/Pd111_propene/singlepoint/PBE_D3,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab_kestrel/Pd111/PBE_D3,/kfs3/scratch/jcho5/goad-global-optimization/vasp_mol/propene/PBE_D3,-392.38491902,-342.95507948,-48.70786668,1000,500,2,1,true
Pd111,propene,r2scan,ok,NSW=0 complex; converged relaxed references; matching composition,-0.63171722,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/C3/Pd111_propene/singlepoint/r2scan,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab_kestrel/Pd111/r2scan,/kfs3/scratch/jcho5/goad-global-optimization/vasp_mol/propene/r2scan,-1501.35948156,-1449.66487556,-51.06288878,1000,500,2,1,true
Pt100,CO2,pbe,ok,NSW=0 complex; converged relaxed references; matching composition,-0.78621768,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/C1/Pt100_CO2/singlepoint/PBE,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab/Pt100_n64/PBE,/kfs3/scratch/jcho5/goad-global-optimization/vasp_mol/CO2/PBE,-386.08852289,-362.34210999,-22.96019522,1000,500,2,1,true
Pt100,CO2,r2scan,ok,NSW=0 complex; converged relaxed references; matching composition,-1.22667021,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/C1/Pt100_CO2/singlepoint/r2scan,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab/Pt100_n64/r2scan,/kfs3/scratch/jcho5/goad-global-optimization/vasp_mol/CO2/r2scan,-3291.69242653,-3264.89675744,-25.56899888,1000,500,2,1,true
Pt100,ethane,pbe,ok,NSW=0 complex; converged relaxed references; matching composition,-0.32657702,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/C2/Pt100_ethane/singlepoint/PBE,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab/Pt100_n64/PBE,/kfs3/scratch/jcho5/goad-global-optimization/vasp_mol/ethane/PBE,-403.16838091,-362.34210999,-40.4996939,1000,500,2,2,true
Pt100,ethane,pbe_d3,ok,NSW=0 complex; converged relaxed references; matching composition,-0.64796843,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/C2/Pt100_ethane/singlepoint/PBE_D3,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab/Pt100_n64/PBE_D3,/kfs3/scratch/jcho5/goad-global-optimization/vasp_mol/ethane/PBE_D3,-437.28117865,-396.10713444,-40.52607578,1000,500,2,2,true
Pt100,ethane,r2scan,ok,NSW=0 complex; converged relaxed references; matching composition,-0.81928744,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/C2/Pt100_ethane/singlepoint/r2scan,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab/Pt100_n64/r2scan,/kfs3/scratch/jcho5/goad-global-optimization/vasp_mol/ethane/r2scan,-3307.97171612,-3264.89675744,-42.25567124,1000,500,2,2,true
Pt100,ethanol,pbe,ok,NSW=0 complex; converged relaxed references; matching composition,-0.39758679,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/C2/Pt100_ethanol/singlepoint/PBE,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab/Pt100_n64/PBE,/kfs3/scratch/jcho5/goad-global-optimization/vasp_mol/ethanol/PBE,-409.61563779,-362.34210999,-46.87594101,1000,500,2,2,true
Pt100,ethanol,pbe_d3,ok,NSW=0 complex; converged relaxed references; matching composition,-0.83055171,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/C2/Pt100_ethanol/singlepoint/PBE_D3,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab/Pt100_n64/PBE_D3,/kfs3/scratch/jcho5/goad-global-optimization/vasp_mol/ethanol/PBE_D3,-443.86274371,-396.10713444,-46.92505756,1000,500,2,2,true
Pt100,ethanol,r2scan,ok,NSW=0 complex; converged relaxed references; matching composition,-0.91963907,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/C2/Pt100_ethanol/singlepoint/r2scan,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab/Pt100_n64/r2scan,/kfs3/scratch/jcho5/goad-global-optimization/vasp_mol/ethanol/r2scan,-3315.45183018,-3264.89675744,-49.63543367,1000,500,2,2,true
Pt100,ethene,pbe,ok,NSW=0 complex; converged relaxed references; matching composition,-1.91693602,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/C2/Pt100_ethene/singlepoint/PBE,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab/Pt100_n64/PBE,/kfs3/scratch/jcho5/goad-global-optimization/vasp_mol/ethene/PBE,-396.22971947,-362.34210999,-31.97067346,1000,500,2,3,true
Pt100,ethene,r2scan,ok,NSW=0 complex; converged relaxed references; matching composition,-2.58879134,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/C2/Pt100_ethene/singlepoint/r2scan,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab/Pt100_n64/r2scan,/kfs3/scratch/jcho5/goad-global-optimization/vasp_mol/ethene/r2scan,-3301.03409492,-3264.89675744,-33.54854614,1000,500,2,3,true
Pt100,glycerol,pbe,ok,NSW=0 complex; converged relaxed references; matching composition,-0.41822674,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/C3/Pt100_glycerol/singlepoint/PBE,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab/Pt100_n64/PBE,/kfs3/scratch/jcho5/goad-global-optimization/vasp_mol/glycerol/PBE,-439.01456388,-362.34210999,-76.25422715,1000,500,2,1,true
Pt100,glycerol,pbe_d3,ok,NSW=0 complex; converged relaxed references; matching composition,-1.21133783,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/C3/Pt100_glycerol/singlepoint/PBE_D3,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab/Pt100_n64/PBE_D3,/kfs3/scratch/jcho5/goad-global-optimization/vasp_mol/glycerol/PBE_D3,-473.72552794,-396.10713444,-76.40705567,1000,500,2,1,true
Pt100,isopropanol,pbe,ok,NSW=0 complex; converged relaxed references; matching composition,-0.39596517,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/C3/Pt100_isopropanol/singlepoint/PBE,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab/Pt100_n64/PBE,/kfs3/scratch/jcho5/goad-global-optimization/vasp_mol/isopropanol/PBE,-426.27251619,-362.34210999,-63.53444103,1000,500,2,1,true
Pt100,isopropanol,pbe_d3,ok,NSW=0 complex; converged relaxed references; matching composition,-0.91020321,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/C3/Pt100_isopropanol/singlepoint/PBE_D3,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab/Pt100_n64/PBE_D3,/kfs3/scratch/jcho5/goad-global-optimization/vasp_mol/isopropanol/PBE_D3,-460.65020079,-396.10713444,-63.63286314,1000,500,2,1,true
Pt100,isopropanol,r2scan,ok,NSW=0 complex; converged relaxed references; matching composition,-0.92309976,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/C3/Pt100_isopropanol/singlepoint/r2scan,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab/Pt100_n64/r2scan,/kfs3/scratch/jcho5/goad-global-optimization/vasp_mol/isopropanol/r2scan,-3332.97344958,-3264.89675744,-67.15359238,1000,500,2,1,true
Pt100,propane,pbe,ok,NSW=0 complex; converged relaxed references; matching composition,-0.18974365,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/C3/Pt100_propane/singlepoint/PBE,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab/Pt100_n64/PBE,/kfs3/scratch/jcho5/goad-global-optimization/vasp_mol/propane/PBE,-419.55975427,-362.34210999,-57.02790063,1000,500,2,1,true
Pt100,propane,pbe_d3,ok,NSW=0 complex; converged relaxed references; matching composition,-0.75515979,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/C3/Pt100_propane/singlepoint/PBE_D3,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab/Pt100_n64/PBE_D3,/kfs3/scratch/jcho5/goad-global-optimization/vasp_mol/propane/PBE_D3,-453.95559956,-396.10713444,-57.09330533,1000,500,2,1,true
Pt100,propane,r2scan,ok,NSW=0 complex; converged relaxed references; matching composition,-0.77266982,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/C3/Pt100_propane/singlepoint/r2scan,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab/Pt100_n64/r2scan,/kfs3/scratch/jcho5/goad-global-optimization/vasp_mol/propane/r2scan,-3325.28121799,-3264.89675744,-59.61179073,1000,500,2,1,true
Pt100,propanol,pbe,ok,NSW=0 complex; converged relaxed references; matching composition,-0.36229030,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/C3/Pt100_propanol/singlepoint/PBE,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab/Pt100_n64/PBE,/kfs3/scratch/jcho5/goad-global-optimization/vasp_mol/propanol/PBE,-426.09320171,-362.34210999,-63.38880142,1000,500,2,1,true
