surface,molecule,functional,mode,previous_eV,current_eV,change,current_status
Pt110,H2S,pbe,relaxed,-2.52,,withheld_unverified_or_incompatible,refs unverified
Pt110,H2S,pbe_d3,relaxed,-3.093,,withheld_unverified_or_incompatible,refs unverified
Pt110,H2S,r2scan,relaxed,-2.995,,withheld_unverified_or_incompatible,refs unverified
Pt110,H2S,beef_vdw,relaxed,-24.751,,withheld_unverified_or_incompatible,potential_mismatch
Pt110,N2,pbe,relaxed,-0.876,,withheld_unverified_or_incompatible,refs unverified
Pt110,N2,pbe_d3,relaxed,-1.187,,withheld_unverified_or_incompatible,refs unverified
Pt110,N2,r2scan,relaxed,-1.164,,withheld_unverified_or_incompatible,refs unverified
Pt110,N2,beef_vdw,relaxed,-23.094,,withheld_unverified_or_incompatible,potential_mismatch
Pt110,NH3,pbe,relaxed,-1.395,,withheld_unverified_or_incompatible,refs unverified
Pt110,NH3,pbe_d3,relaxed,-1.775,,withheld_unverified_or_incompatible,refs unverified
Pt110,NH3,r2scan,relaxed,-1.698,,withheld_unverified_or_incompatible,refs unverified
Pt110,NH3,beef_vdw,relaxed,-23.711,,withheld_unverified_or_incompatible,potential_mismatch
Pt110,NO,pbe,relaxed,-2.69,,withheld_unverified_or_incompatible,refs unverified
Pt110,NO,pbe_d3,relaxed,-2.964,,withheld_unverified_or_incompatible,refs unverified
Pt110,NO,beef_vdw,relaxed,-31.553,,withheld_unverified_or_incompatible,potential_mismatch
Pt110,SO2,pbe,relaxed,-1.889,,withheld_unverified_or_incompatible,refs unverified
Pt110,SO2,pbe_d3,relaxed,-2.516,,withheld_unverified_or_incompatible,refs unverified
Pt110,SO2,r2scan,relaxed,-2.486,,withheld_unverified_or_incompatible,potential_mismatch
Pt110,SO2,beef_vdw,relaxed,-24.324,,withheld_unverified_or_incompatible,potential_mismatch
Pt110,acetaldehyde,pbe,relaxed,-0.727,,withheld_unverified_or_incompatible,refs unverified
Pt110,acetaldehyde,pbe,SPE,-0.622,,withheld_unverified_or_incompatible,potential mismatch
Pt110,acetaldehyde,pbe_d3,relaxed,-1.216,,withheld_unverified_or_incompatible,refs unverified
Pt110,acetaldehyde,pbe_d3,SPE,-1.056,,withheld_unverified_or_incompatible,potential mismatch
Pt110,acetaldehyde,r2scan,relaxed,-1.121,,withheld_unverified_or_incompatible,refs unverified
Pt110,acetaldehyde,r2scan,SPE,-0.937,,withheld_unverified_or_incompatible,potential mismatch
Pt110,acetaldehyde,beef_vdw,relaxed,-23.206,,withheld_unverified_or_incompatible,potential_mismatch
Pt110,acetaldehyde,beef_vdw,SPE,-23.136,,withheld_unverified_or_incompatible,potential mismatch
Pt110,acetic_acid,r2scan,relaxed,-1.317,,withheld_unverified_or_incompatible,refs unverified
Pt110,acetic_acid,r2scan,SPE,-1.117,,withheld_unverified_or_incompatible,potential mismatch
Pt110,acetic_acid,beef_vdw,relaxed,-23.401,,withheld_unverified_or_incompatible,potential_mismatch
Pt110,acetic_acid,beef_vdw,SPE,-23.333,,withheld_unverified_or_incompatible,potential mismatch
Pt110,ethane,pbe,relaxed,-0.69,-0.047,updated,available
Pt110,ethane,pbe,SPE,0.43,0.016,updated,available
Pt110,ethane,pbe_d3,relaxed,-1.14,-0.471,updated,available
Pt110,ethane,pbe_d3,SPE,-0.182,-0.387,updated,available
Pt110,ethane,r2scan,relaxed,-1.29,,withheld_unverified_or_incompatible,refs unverified
Pt110,ethane,r2scan,SPE,0.163,,withheld_unverified_or_incompatible,potential mismatch
Pt110,ethane,beef_vdw,SPE,0.395,-0.163,updated,available
Pt110,ethanol,pbe,relaxed,-1.1,-0.458,updated,available
Pt110,ethanol,pbe,SPE,0.631,-0.434,updated,available
Pt110,ethanol,pbe_d3,relaxed,-1.72,-1.052,updated,available
Pt110,ethanol,pbe_d3,SPE,-0.055,-0.96,updated,available
Pt110,ethanol,r2scan,relaxed,-1.91,,withheld_unverified_or_incompatible,refs unverified
Pt110,ethanol,r2scan,SPE,0.347,,withheld_unverified_or_incompatible,potential mismatch
Pt110,ethanol,beef_vdw,relaxed,-60.787,-0.738,updated,available
Pt110,ethanol,beef_vdw,SPE,0.6,-0.594,updated,available
Pt110,ethene,pbe,relaxed,-1.624,,withheld_unverified_or_incompatible,refs unverified
Pt110,ethene,pbe,SPE,-1.088,,withheld_unverified_or_incompatible,potential mismatch
Pt110,ethene,pbe_d3,relaxed,-2.229,,withheld_unverified_or_incompatible,refs unverified
Pt110,ethene,pbe_d3,SPE,-1.634,,withheld_unverified_or_incompatible,potential mismatch
Pt110,ethene,r2scan,relaxed,-2.084,,withheld_unverified_or_incompatible,refs unverified
Pt110,ethene,r2scan,SPE,-1.424,,withheld_unverified_or_incompatible,potential mismatch
Pt110,ethene,beef_vdw,relaxed,-24.087,,withheld_unverified_or_incompatible,potential_mismatch
Pt110,ethene,beef_vdw,SPE,-0.95,,withheld_unverified_or_incompatible,potential mismatch
Pt110,formaldehyde,pbe,relaxed,-1.425,,withheld_unverified_or_incompatible,refs unverified
Pt110,formaldehyde,pbe_d3,relaxed,-1.883,,withheld_unverified_or_incompatible,refs unverified
Pt110,formaldehyde,r2scan,relaxed,-1.812,,withheld_unverified_or_incompatible,refs unverified
Pt110,formaldehyde,beef_vdw,relaxed,-23.735,,withheld_unverified_or_incompatible,potential_mismatch
Pt110,formic_acid,pbe,relaxed,-0.887,,withheld_unverified_or_incompatible,refs unverified
Pt110,formic_acid,pbe_d3,relaxed,-1.363,,withheld_unverified_or_incompatible,refs unverified
Pt110,formic_acid,r2scan,relaxed,-1.263,,withheld_unverified_or_incompatible,refs unverified
Pt110,formic_acid,beef_vdw,relaxed,-23.271,,withheld_unverified_or_incompatible,potential_mismatch
Pt110,glycerol,pbe,relaxed,-1.25,,withheld_unverified_or_incompatible,refs unverified
Pt110,glycerol,pbe,SPE,0.132,0.133,updated,available
Pt110,glycerol,pbe_d3,relaxed,-2.2,,withheld_unverified_or_incompatible,refs unverified
Pt110,glycerol,pbe_d3,SPE,-0.963,-0.958,updated,available
Pt110,glycerol,r2scan,relaxed,-2.15,,withheld_unverified_or_incompatible,refs unverified
Pt110,glycerol,r2scan,SPE,-0.355,,withheld_unverified_or_incompatible,potential mismatch
Pt110,glycerol,beef_vdw,SPE,-0.072,,withheld_unverified_or_incompatible,refs unverified
Pt110,isopropanol,pbe,relaxed,-1.15,,withheld_unverified_or_incompatible,refs unverified
Pt110,isopropanol,pbe,SPE,0.536,0.537,updated,available
Pt110,isopropanol,pbe_d3,relaxed,-1.9,,withheld_unverified_or_incompatible,refs unverified
Pt110,isopropanol,pbe_d3,SPE,-0.325,-0.321,updated,available
Pt110,isopropanol,r2scan,relaxed,-2.0,,withheld_unverified_or_incompatible,refs unverified
Pt110,isopropanol,r2scan,SPE,0.19,,withheld_unverified_or_incompatible,potential mismatch
Pt110,isopropanol,beef_vdw,SPE,0.379,0.38,updated,available
Pt110,methane,pbe,relaxed,-0.282,,withheld_unverified_or_incompatible,refs unverified
Pt110,methane,pbe_d3,relaxed,-0.615,,withheld_unverified_or_incompatible,refs unverified
Pt110,methane,r2scan,relaxed,-0.594,,withheld_unverified_or_incompatible,refs unverified
Pt110,methane,beef_vdw,relaxed,-22.785,,withheld_unverified_or_incompatible,potential_mismatch
Pt110,methanol,pbe,relaxed,-0.788,,withheld_unverified_or_incompatible,refs unverified
Pt110,methanol,pbe,SPE,-0.714,,withheld_unverified_or_incompatible,potential mismatch
Pt110,methanol,pbe_d3,relaxed,-1.272,,withheld_unverified_or_incompatible,refs unverified
Pt110,methanol,pbe_d3,SPE,-1.155,,withheld_unverified_or_incompatible,potential mismatch
Pt110,methanol,r2scan,relaxed,-1.194,,withheld_unverified_or_incompatible,refs unverified
Pt110,methanol,r2scan,SPE,-1.018,,withheld_unverified_or_incompatible,potential mismatch
Pt110,methanol,beef_vdw,relaxed,-23.254,,withheld_unverified_or_incompatible,potential_mismatch
Pt110,methanol,beef_vdw,SPE,-23.182,,withheld_unverified_or_incompatible,potential mismatch
Pt110,propane,pbe,relaxed,-0.7,,withheld_unverified_or_incompatible,refs unverified
Pt110,propane,pbe,SPE,0.623,0.624,updated,available
Pt110,propane,pbe_d3,relaxed,-1.2,,withheld_unverified_or_incompatible,refs unverified
Pt110,propane,pbe_d3,SPE,-0.119,-0.115,updated,available
Pt110,propane,r2scan,relaxed,-1.37,,withheld_unverified_or_incompatible,refs unverified
Pt110,propane,r2scan,SPE,0.313,,withheld_unverified_or_incompatible,potential mismatch
Pt110,propane,beef_vdw,SPE,0.486,0.487,updated,available
Pt110,propanol,pbe,relaxed,-1.14,,withheld_unverified_or_incompatible,refs unverified
Pt110,propanol,pbe,SPE,0.717,0.718,updated,available
Pt110,propanol,pbe_d3,relaxed,-1.86,,withheld_unverified_or_incompatible,refs unverified
Pt110,propanol,pbe_d3,SPE,-0.12,-0.115,updated,available
Pt110,propanol,r2scan,relaxed,-1.98,,withheld_unverified_or_incompatible,refs unverified
Pt110,propanol,r2scan,SPE,0.387,,withheld_unverified_or_incompatible,potential mismatch
Pt110,propanol,beef_vdw,SPE,0.587,0.588,updated,available
Pt110,propene,pbe,relaxed,-1.87,,withheld_unverified_or_incompatible,refs unverified
Pt110,propene,pbe,SPE,-0.47,-0.469,updated,available
Pt110,propene,pbe_d3,relaxed,-2.65,,withheld_unverified_or_incompatible,refs unverified
Pt110,propene,pbe_d3,SPE,-1.269,-1.264,updated,available
Pt110,propene,r2scan,relaxed,-2.81,,withheld_unverified_or_incompatible,refs unverified
Pt110,propene,r2scan,SPE,-0.884,,withheld_unverified_or_incompatible,potential mismatch
Pt110,propene,beef_vdw,SPE,-0.452,-0.45,updated,available
Pt111,CO2,pbe,relaxed,-0.875,,withheld_unverified_or_incompatible,refs unverified
Pt111,CO2,pbe,SPE,0.031,,withheld_unverified_or_incompatible,potential mismatch
Pt111,CO2,r2scan,relaxed,-1.4,,withheld_unverified_or_incompatible,refs unverified
Pt111,CO2,r2scan,SPE,0.14,,withheld_unverified_or_incompatible,potential mismatch
Pt111,CO2,beef_vdw,relaxed,-60.425,,withheld_unverified_or_incompatible,potential_mismatch
Pt111,CO2,beef_vdw,SPE,-0.216,,withheld_unverified_or_incompatible,potential mismatch
Pt111,ethane,pbe,relaxed,-0.86,,withheld_unverified_or_incompatible,refs unverified
Pt111,ethane,pbe,SPE,0.567,,withheld_unverified_or_incompatible,refs unverified
Pt111,ethane,pbe_d3,relaxed,-1.4,,withheld_unverified_or_incompatible,refs unverified
Pt111,ethane,pbe_d3,SPE,0.444,,withheld_unverified_or_incompatible,refs unverified
Pt111,ethane,r2scan,relaxed,-1.42,,withheld_unverified_or_incompatible,refs unverified
Pt111,ethane,r2scan,SPE,0.665,,withheld_unverified_or_incompatible,refs unverified
Pt111,ethane,beef_vdw,SPE,0.196,,withheld_unverified_or_incompatible,refs unverified
Pt111,ethanol,pbe,relaxed,-1.1,,withheld_unverified_or_incompatible,refs unverified
Pt111,ethanol,pbe,SPE,0.373,-0.175,updated,available
Pt111,ethanol,pbe_d3,relaxed,-1.78,,withheld_unverified_or_incompatible,refs unverified
Pt111,ethanol,pbe_d3,SPE,0.146,-0.66,updated,available
Pt111,ethanol,r2scan,relaxed,-1.81,,withheld_unverified_or_incompatible,refs unverified
Pt111,ethanol,r2scan,SPE,0.441,,withheld_unverified_or_incompatible,potential mismatch
Pt111,ethanol,beef_vdw,SPE,-0.012,,withheld_unverified_or_incompatible,potential mismatch
Pt111,ethene,pbe,relaxed,-1.66,,withheld_unverified_or_incompatible,refs unverified
Pt111,ethene,pbe,SPE,-0.892,-0.621,updated,available
Pt111,ethene,pbe_d3,relaxed,-2.31,,withheld_unverified_or_incompatible,refs unverified
Pt111,ethene,pbe_d3,SPE,-1.041,-1.058,updated,available
Pt111,ethene,r2scan,relaxed,-2.36,,withheld_unverified_or_incompatible,refs unverified
Pt111,ethene,r2scan,SPE,-0.915,,withheld_unverified_or_incompatible,potential mismatch
Pt111,ethene,beef_vdw,SPE,-1.05,,withheld_unverified_or_incompatible,refs unverified
Pt111,formic_acid,pbe,relaxed,-0.71,-0.267,updated,available
Pt111,formic_acid,pbe,SPE,,-0.191,newly_filled,available
Pt111,formic_acid,pbe_d3,relaxed,-1.17,-0.705,updated,available
Pt111,formic_acid,pbe_d3,SPE,,-0.543,newly_filled,available
Pt111,formic_acid,beef_vdw,relaxed,-34.571,,withheld_unverified_or_incompatible,potential mismatch
Pt111,glycerol,pbe,relaxed,-1.3,,withheld_unverified_or_incompatible,refs unverified
Pt111,glycerol,pbe,SPE,0.198,,withheld_unverified_or_incompatible,refs unverified
Pt111,glycerol,pbe_d3,relaxed,-2.24,,withheld_unverified_or_incompatible,refs unverified
Pt111,glycerol,pbe_d3,SPE,-0.364,,withheld_unverified_or_incompatible,refs unverified
Pt111,glycerol,r2scan,relaxed,-2.07,,withheld_unverified_or_incompatible,refs unverified
Pt111,glycerol,r2scan,SPE,0.193,,withheld_unverified_or_incompatible,refs unverified
Pt111,glycerol,beef_vdw,SPE,-0.352,,withheld_unverified_or_incompatible,refs unverified
Pt111,isopropanol,pbe,relaxed,-1.03,,withheld_unverified_or_incompatible,refs unverified
Pt111,isopropanol,pbe,SPE,0.401,,withheld_unverified_or_incompatible,refs unverified
Pt111,isopropanol,pbe_d3,relaxed,-1.85,,withheld_unverified_or_incompatible,refs unverified
Pt111,isopropanol,pbe_d3,SPE,0.101,,withheld_unverified_or_incompatible,refs unverified
Pt111,isopropanol,r2scan,relaxed,-1.69,,withheld_unverified_or_incompatible,refs unverified
Pt111,isopropanol,r2scan,SPE,0.479,,withheld_unverified_or_incompatible,refs unverified
Pt111,isopropanol,beef_vdw,SPE,-0.065,,withheld_unverified_or_incompatible,refs unverified
Pt111,methanol,pbe,relaxed,-0.66,-0.214,updated,available
Pt111,methanol,pbe,SPE,-0.613,-0.17,updated,available
Pt111,methanol,pbe_d3,relaxed,-1.11,-0.646,updated,available
Pt111,methanol,pbe_d3,SPE,-0.978,-0.512,updated,available
Pt111,methanol,r2scan,relaxed,-1.12,,withheld_unverified_or_incompatible,potential mismatch
Pt111,methanol,r2scan,SPE,-1.061,,withheld_unverified_or_incompatible,potential mismatch
Pt111,propane,pbe,relaxed,-0.88,,withheld_unverified_or_incompatible,refs unverified
Pt111,propane,pbe,SPE,0.58,,withheld_unverified_or_incompatible,refs unverified
Pt111,propane,pbe_d3,relaxed,-1.56,,withheld_unverified_or_incompatible,refs unverified
Pt111,propane,pbe_d3,SPE,0.236,,withheld_unverified_or_incompatible,refs unverified
Pt111,propane,r2scan,relaxed,-1.46,,withheld_unverified_or_incompatible,refs unverified
Pt111,propane,r2scan,SPE,0.598,,withheld_unverified_or_incompatible,refs unverified
Pt111,propane,beef_vdw,SPE,0.105,,withheld_unverified_or_incompatible,refs unverified
Pt111,propanol,pbe,relaxed,-1.12,,withheld_unverified_or_incompatible,refs unverified
Pt111,propanol,pbe,SPE,0.331,,withheld_unverified_or_incompatible,refs unverified
Pt111,propanol,pbe_d3,relaxed,-1.96,,withheld_unverified_or_incompatible,refs unverified
Pt111,propanol,pbe_d3,SPE,-0.115,,withheld_unverified_or_incompatible,refs unverified
Pt111,propanol,r2scan,relaxed,-1.87,,withheld_unverified_or_incompatible,refs unverified
Pt111,propanol,r2scan,SPE,0.314,,withheld_unverified_or_incompatible,refs unverified
Pt111,propanol,beef_vdw,SPE,-0.138,,withheld_unverified_or_incompatible,refs unverified
Pt111,propene,pbe,relaxed,-1.87,,withheld_unverified_or_incompatible,refs unverified
Pt111,propene,pbe,SPE,-0.944,,withheld_unverified_or_incompatible,refs unverified
Pt111,propene,pbe_d3,relaxed,-2.69,,withheld_unverified_or_incompatible,refs unverified
Pt111,propene,pbe_d3,SPE,-1.419,,withheld_unverified_or_incompatible,refs unverified
Pt111,propene,r2scan,relaxed,-2.65,,withheld_unverified_or_incompatible,refs unverified
Pt111,propene,r2scan,SPE,-1.141,,withheld_unverified_or_incompatible,refs unverified
Pt111,propene,beef_vdw,SPE,-1.202,,withheld_unverified_or_incompatible,refs unverified
Rh100,CH3,pbe,relaxed,-2.252,-1.902,updated,available
Rh100,CH3,pbe_d3,relaxed,-2.526,-2.151,updated,available
Rh100,CH3,r2scan,relaxed,-2.314,-1.854,updated,available
Rh100,CH3,r2scan,SPE,-2.303,-1.843,updated,available
Rh100,CH3,beef_vdw,relaxed,-28.388,-1.976,updated,available
Rh100,CO,pbe,relaxed,-2.443,-2.093,updated,available
Rh100,CO,pbe,SPE,,-2.02,newly_filled,available
Rh100,CO,pbe_d3,relaxed,-2.686,-2.311,updated,available
Rh100,CO,r2scan,relaxed,-2.615,-2.155,updated,available
Rh100,CO,r2scan,SPE,,-2.132,newly_filled,available
Rh100,CO,beef_vdw,relaxed,-28.43,-2.018,updated,available
Rh100,CO2,pbe,relaxed,-0.365,-0.016,updated,available
Rh100,CO2,pbe,SPE,,0.095,newly_filled,available
Rh100,CO2,r2scan,relaxed,-0.557,-0.098,updated,available
Rh100,CO2,r2scan,SPE,,-0.074,newly_filled,available
Rh100,DME,pbe,relaxed,,-0.329,newly_filled,available
Rh100,DME,pbe,SPE,,-0.251,newly_filled,available
Rh100,DME,pbe_d3,relaxed,,-0.805,newly_filled,available
Rh100,DME,pbe_d3,SPE,,-0.693,newly_filled,available
Rh100,DME,r2scan,relaxed,-0.968,-0.508,updated,available
Rh100,DME,r2scan,SPE,-0.933,-0.473,updated,available
Rh100,DME,beef_vdw,relaxed,-27.08,-0.667,updated,available
Rh100,H2O,pbe,relaxed,-0.744,-0.394,updated,available
Rh100,H2O,pbe,SPE,,-0.335,newly_filled,available
Rh100,H2O,pbe_d3,relaxed,-0.967,-0.592,updated,available
Rh100,H2O,pbe_d3,SPE,,-0.489,newly_filled,available
Rh100,H2O,r2scan,relaxed,-0.923,-0.463,updated,available
Rh100,H2O,r2scan,SPE,,-0.434,newly_filled,available
Rh100,H2O,beef_vdw,relaxed,-26.94,-0.527,updated,available
Rh100,H2S,pbe,relaxed,-4.035,-3.685,updated,available
Rh100,H2S,pbe,SPE,,-3.652,newly_filled,available
Rh100,H2S,pbe_d3,relaxed,-4.525,-4.149,updated,available
Rh100,H2S,pbe_d3,SPE,,-4.068,newly_filled,available
Rh100,H2S,r2scan,relaxed,-4.482,-4.022,updated,available
Rh100,H2S,r2scan,SPE,,-3.969,newly_filled,available
Rh100,H2S,beef_vdw,relaxed,-29.902,-3.49,updated,available
Rh100,H2S,beef_vdw,SPE,,-3.398,newly_filled,available
Rh100,N2,pbe,relaxed,-1.038,-0.689,updated,available
Rh100,N2,pbe_d3,relaxed,-1.277,-0.901,updated,available
Rh100,N2,r2scan,relaxed,-1.225,-0.765,updated,available
Rh100,N2,r2scan,SPE,,-0.743,newly_filled,available
Rh100,N2,beef_vdw,relaxed,-27.131,-0.718,updated,available
Rh100,NH3,pbe,relaxed,-1.347,-0.997,updated,available
Rh100,NH3,pbe_d3,relaxed,-1.631,-1.255,updated,available
Rh100,NH3,r2scan,relaxed,-1.518,-1.058,updated,available
Rh100,NH3,r2scan,SPE,,-1.026,newly_filled,available
Rh100,NH3,beef_vdw,relaxed,-27.53,-1.118,updated,available
Rh100,NO,pbe,relaxed,-3.343,-2.994,updated,available
Rh100,NO,pbe,SPE,,-2.951,newly_filled,available
Rh100,NO,pbe_d3,relaxed,-3.576,-3.2,updated,available
Rh100,NO,pbe_d3,SPE,,-3.117,newly_filled,available
Rh100,NO,beef_vdw,relaxed,-35.97,-9.558,updated,available; energy review
Rh100,NO,beef_vdw,SPE,,-9.448,newly_filled,available; energy review
Rh100,SO2,pbe,relaxed,-2.477,-2.127,updated,available
Rh100,SO2,pbe,SPE,,-2.045,newly_filled,available
Rh100,SO2,pbe_d3,relaxed,-2.983,-2.607,updated,available
Rh100,SO2,pbe_d3,SPE,,-2.504,newly_filled,available
Rh100,SO2,r2scan,SPE,,-2.424,newly_filled,available
Rh100,SO2,beef_vdw,relaxed,-28.608,-2.195,updated,available
Rh100,SO2,beef_vdw,SPE,,-2.045,newly_filled,available
Rh100,acetaldehyde,pbe,relaxed,-0.776,-0.426,updated,available
Rh100,acetaldehyde,pbe,SPE,-0.701,-0.351,updated,available
Rh100,acetaldehyde,pbe_d3,relaxed,-1.164,-0.788,updated,available
Rh100,acetaldehyde,pbe_d3,SPE,-1.064,-0.689,updated,available
Rh100,acetaldehyde,r2scan,relaxed,-1.02,-0.56,updated,available
Rh100,acetaldehyde,r2scan,SPE,-0.984,-0.524,updated,available
Rh100,acetaldehyde,beef_vdw,relaxed,-27.109,-0.697,updated,available
Rh100,acetaldehyde,beef_vdw,SPE,-26.959,-0.546,updated,available
Rh100,acetic_acid,r2scan,relaxed,-1.217,-0.757,updated,available
Rh100,acetic_acid,r2scan,SPE,-1.187,-0.727,updated,available
Rh100,acetic_acid,beef_vdw,relaxed,-27.281,-0.869,updated,available
Rh100,ethane,pbe,relaxed,-0.373,-0.024,updated,available
Rh100,ethane,pbe,SPE,-0.212,0.138,updated,available
Rh100,ethane,pbe_d3,relaxed,-0.749,-0.373,updated,available
Rh100,ethane,pbe_d3,SPE,-0.596,-0.221,updated,available
Rh100,ethane,r2scan,relaxed,-0.634,-0.175,updated,available
Rh100,ethane,r2scan,SPE,-0.597,-0.138,updated,available
Rh100,ethane,beef_vdw,relaxed,-26.77,-0.357,updated,available
Rh100,ethane,beef_vdw,SPE,-26.452,-0.039,updated,available
Rh100,ethanol,pbe,relaxed,-0.776,-0.426,updated,available
Rh100,ethanol,pbe,SPE,-0.694,-0.345,updated,available
Rh100,ethanol,pbe_d3,relaxed,-1.254,-0.878,updated,available
Rh100,ethanol,pbe_d3,SPE,-1.141,-0.765,updated,available
Rh100,ethanol,r2scan,relaxed,-1.063,-0.603,updated,available
Rh100,ethanol,r2scan,SPE,-1.038,-0.579,updated,available
Rh100,ethanol,beef_vdw,relaxed,-27.156,-0.744,updated,available
Rh100,ethanol,beef_vdw,SPE,-26.989,-0.576,updated,available
Rh100,ethene,pbe,relaxed,-1.501,-1.152,updated,available
Rh100,ethene,pbe,SPE,-1.4,-1.05,updated,available
Rh100,ethene,pbe_d3,relaxed,-1.969,-1.593,updated,available
Rh100,ethene,pbe_d3,SPE,-1.823,-1.447,updated,available
Rh100,ethene,r2scan,relaxed,-1.794,-1.334,updated,available
Rh100,ethene,r2scan,SPE,-1.653,-1.193,updated,available
Rh100,ethene,beef_vdw,relaxed,-27.676,-1.263,updated,available
Rh100,ethene,beef_vdw,SPE,-27.368,-0.956,updated,available
Rh100,formaldehyde,pbe,relaxed,-1.4,-1.051,updated,available
Rh100,formaldehyde,pbe,SPE,,-0.976,newly_filled,available
Rh100,formaldehyde,pbe_d3,relaxed,-1.726,-1.351,updated,available
Rh100,formaldehyde,pbe_d3,SPE,,-1.241,newly_filled,available
Rh100,formaldehyde,r2scan,relaxed,-1.708,-1.248,updated,available
Rh100,formaldehyde,r2scan,SPE,,-1.21,newly_filled,available
Rh100,formaldehyde,beef_vdw,relaxed,-27.53,-1.117,updated,available
Rh100,formaldehyde,beef_vdw,SPE,,-0.951,newly_filled,available
Rh100,formic_acid,pbe,relaxed,-0.917,-0.568,updated,available
Rh100,formic_acid,pbe,SPE,,-0.465,newly_filled,available
Rh100,formic_acid,pbe_d3,relaxed,-1.271,-0.895,updated,available
Rh100,formic_acid,pbe_d3,SPE,,-0.773,newly_filled,available
Rh100,formic_acid,r2scan,relaxed,-1.168,-0.709,updated,available
Rh100,formic_acid,r2scan,SPE,,-0.635,newly_filled,available
Rh100,formic_acid,beef_vdw,relaxed,-27.17,-0.758,updated,available
Rh100,formic_acid,beef_vdw,SPE,,-0.536,newly_filled,available
Rh100,methane,pbe,relaxed,-0.404,-0.054,updated,available
Rh100,methane,pbe,SPE,,0.204,newly_filled,available
Rh100,methane,pbe_d3,relaxed,-0.574,-0.198,updated,available
Rh100,methane,pbe_d3,SPE,,0.018,newly_filled,available
Rh100,methane,r2scan,relaxed,-0.545,-0.086,updated,available
Rh100,methane,r2scan,SPE,,-0.079,newly_filled,available
Rh100,methane,beef_vdw,relaxed,-26.617,-0.204,updated,available
Rh100,methanol,pbe,relaxed,-0.771,-0.421,updated,available
Rh100,methanol,pbe_d3,relaxed,-1.122,-0.746,updated,available
Rh100,methanol,r2scan,relaxed,-1.012,-0.552,updated,available
Rh100,methanol,r2scan,SPE,-0.993,-0.533,updated,available
Rh100,methanol,beef_vdw,relaxed,-27.064,-0.651,updated,available
Rh100,methanol,beef_vdw,SPE,-26.978,-0.565,updated,available
Rh110,CH3,pbe,relaxed,-2.25,-2.004,updated,available
Rh110,CH3,pbe,SPE,-2.216,-1.97,updated,available
Rh110,CH3,pbe_d3,relaxed,-2.572,-2.319,updated,available
Rh110,CH3,pbe_d3,SPE,-2.456,-2.203,updated,available
Rh110,CH3,r2scan,relaxed,-2.184,-1.874,updated,available
Rh110,CH3,r2scan,SPE,-2.102,-1.792,updated,available
Rh110,CH3,beef_vdw,relaxed,-19.715,-2.048,updated,available
Rh110,CH3,beef_vdw,SPE,-19.663,-1.996,updated,available
Rh110,CO,pbe,relaxed,-2.338,-2.092,updated,available
Rh110,CO,pbe,SPE,,-1.966,newly_filled,available
Rh110,CO,pbe_d3,relaxed,-2.58,-2.327,updated,available
Rh110,CO,pbe_d3,SPE,,-2.194,newly_filled,available
Rh110,CO,r2scan,relaxed,-2.173,-1.863,updated,available
Rh110,CO,r2scan,SPE,,-1.771,newly_filled,available
Rh110,CO,beef_vdw,relaxed,-19.541,-1.873,updated,available
Rh110,CO,beef_vdw,SPE,,-1.813,newly_filled,available
Rh110,CO2,pbe,relaxed,-0.368,-0.121,updated,available
Rh110,CO2,pbe,SPE,,0.048,newly_filled,available
Rh110,CO2,r2scan,relaxed,-0.446,-0.136,updated,available
Rh110,CO2,r2scan,SPE,,0.018,newly_filled,available
Rh110,CO2,beef_vdw,relaxed,-17.947,-0.28,updated,available
Rh110,CO2,beef_vdw,SPE,,-0.15,newly_filled,available
Rh110,DME,pbe,relaxed,,-0.508,newly_filled,available
Rh110,DME,pbe,SPE,,-0.37,newly_filled,available
Rh110,DME,pbe_d3,relaxed,,-1.054,newly_filled,available
Rh110,DME,pbe_d3,SPE,,-0.882,newly_filled,available
Rh110,DME,r2scan,relaxed,-0.87,-0.56,updated,available
Rh110,DME,r2scan,SPE,-0.76,-0.45,updated,available
Rh110,DME,beef_vdw,relaxed,-18.397,-0.729,updated,available
Rh110,DME,beef_vdw,SPE,-18.332,-0.664,updated,available
Rh110,H2O,pbe,relaxed,-0.826,-0.58,updated,available
Rh110,H2O,pbe,SPE,,-0.455,newly_filled,available
Rh110,H2O,pbe_d3,relaxed,-1.098,-0.845,updated,available
Rh110,H2O,pbe_d3,SPE,,-0.67,newly_filled,available
Rh110,H2O,r2scan,relaxed,-0.854,-0.545,updated,available
Rh110,H2O,r2scan,SPE,,-0.393,newly_filled,available
Rh110,H2O,beef_vdw,relaxed,-18.169,-0.502,updated,available
Rh110,H2O,beef_vdw,SPE,,-0.44,newly_filled,available
Rh110,H2S,pbe,relaxed,-2.207,-1.961,updated,available
Rh110,H2S,pbe,SPE,,-1.873,newly_filled,available
Rh110,H2S,pbe_d3,relaxed,-2.683,-2.43,updated,available
Rh110,H2S,pbe_d3,SPE,,-2.284,newly_filled,available
Rh110,H2S,r2scan,relaxed,-2.083,-1.773,updated,available
Rh110,H2S,r2scan,SPE,,-1.665,newly_filled,available
Rh110,H2S,beef_vdw,relaxed,-19.513,-1.845,updated,available
Rh110,H2S,beef_vdw,SPE,,-1.82,newly_filled,available
Rh110,N2,pbe,relaxed,-1.182,-0.935,updated,available
Rh110,N2,pbe,SPE,,-0.792,newly_filled,available
Rh110,N2,pbe_d3,relaxed,-1.457,-1.204,updated,available
