surface,molecule,method,status,source_path,atom,label,element,metal_atom,metal_label,distance_A,contact_candidate
Pd111,ethanol,mlip,relaxed,/global/u1/j/jcho5/projects/bond-distance-review/Pd111_ethanol_5m.cif,67,H4,H,52,Pd53,3.958543,False
Pd111,ethanol,mlip,relaxed,/global/u1/j/jcho5/projects/bond-distance-review/Pd111_ethanol_5m.cif,71,H8,H,57,Pd58,4.05344,False
Pd111,ethanol,pbe,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH3CH2OH_Pd111/PBE/CONTCAR,66,O3,O,61,Pd62,2.376911,True
Pd111,ethanol,pbe,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH3CH2OH_Pd111/PBE/CONTCAR,67,H4,H,58,Pd59,2.560673,False
Pd111,ethanol,pbe,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH3CH2OH_Pd111/PBE/CONTCAR,72,H9,H,61,Pd62,2.656561,False
Pd111,ethanol,pbe,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH3CH2OH_Pd111/PBE/CONTCAR,71,H8,H,57,Pd58,3.193349,False
Pd111,ethanol,pbe,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH3CH2OH_Pd111/PBE/CONTCAR,65,C2,C,61,Pd62,3.370094,False
Pd111,ethanol,pbe,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH3CH2OH_Pd111/PBE/CONTCAR,64,C1,C,58,Pd59,3.612653,False
Pd111,ethanol,pbe,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH3CH2OH_Pd111/PBE/CONTCAR,68,H5,H,58,Pd59,3.960538,False
Pd111,ethanol,pbe,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH3CH2OH_Pd111/PBE/CONTCAR,70,H7,H,61,Pd62,4.302101,False
Pd111,ethanol,pbe,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH3CH2OH_Pd111/PBE/CONTCAR,69,H6,H,58,Pd59,4.31418,False
Pd111,ethanol,pbe_d3,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH3CH2OH_Pd111/PBE_D3/CONTCAR,66,O3,O,61,Pd62,2.368936,True
Pd111,ethanol,pbe_d3,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH3CH2OH_Pd111/PBE_D3/CONTCAR,67,H4,H,58,Pd59,2.573943,False
Pd111,ethanol,pbe_d3,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH3CH2OH_Pd111/PBE_D3/CONTCAR,72,H9,H,61,Pd62,2.622177,False
Pd111,ethanol,pbe_d3,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH3CH2OH_Pd111/PBE_D3/CONTCAR,71,H8,H,57,Pd58,3.212469,False
Pd111,ethanol,pbe_d3,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH3CH2OH_Pd111/PBE_D3/CONTCAR,65,C2,C,61,Pd62,3.372364,False
Pd111,ethanol,pbe_d3,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH3CH2OH_Pd111/PBE_D3/CONTCAR,64,C1,C,58,Pd59,3.620506,False
Pd111,ethanol,pbe_d3,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH3CH2OH_Pd111/PBE_D3/CONTCAR,68,H5,H,58,Pd59,3.965382,False
Pd111,ethanol,pbe_d3,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH3CH2OH_Pd111/PBE_D3/CONTCAR,70,H7,H,61,Pd62,4.299507,False
Pd111,ethanol,pbe_d3,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH3CH2OH_Pd111/PBE_D3/CONTCAR,69,H6,H,58,Pd59,4.32696,False
Pd111,ethanol,r2scan,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH3CH2OH_Pd111/r2scan/CONTCAR,66,O3,O,61,Pd62,2.319063,True
Pd111,ethanol,r2scan,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH3CH2OH_Pd111/r2scan/CONTCAR,67,H4,H,58,Pd59,2.566421,False
Pd111,ethanol,r2scan,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH3CH2OH_Pd111/r2scan/CONTCAR,72,H9,H,61,Pd62,2.599885,False
Pd111,ethanol,r2scan,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH3CH2OH_Pd111/r2scan/CONTCAR,71,H8,H,57,Pd58,3.199765,False
Pd111,ethanol,r2scan,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH3CH2OH_Pd111/r2scan/CONTCAR,65,C2,C,61,Pd62,3.342051,False
Pd111,ethanol,r2scan,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH3CH2OH_Pd111/r2scan/CONTCAR,64,C1,C,58,Pd59,3.605811,False
Pd111,ethanol,r2scan,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH3CH2OH_Pd111/r2scan/CONTCAR,68,H5,H,58,Pd59,3.947392,False
Pd111,ethanol,r2scan,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH3CH2OH_Pd111/r2scan/CONTCAR,70,H7,H,61,Pd62,4.253075,False
Pd111,ethanol,r2scan,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH3CH2OH_Pd111/r2scan/CONTCAR,69,H6,H,58,Pd59,4.308998,False
Pd111,ethanol,beef_vdw,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH3CH2OH_Pd111/beef_vdw/CONTCAR,66,O3,O,61,Pd62,2.434806,True
Pd111,ethanol,beef_vdw,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH3CH2OH_Pd111/beef_vdw/CONTCAR,67,H4,H,58,Pd59,2.545289,False
Pd111,ethanol,beef_vdw,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH3CH2OH_Pd111/beef_vdw/CONTCAR,72,H9,H,61,Pd62,2.75051,False
Pd111,ethanol,beef_vdw,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH3CH2OH_Pd111/beef_vdw/CONTCAR,71,H8,H,57,Pd58,3.173641,False
Pd111,ethanol,beef_vdw,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH3CH2OH_Pd111/beef_vdw/CONTCAR,65,C2,C,61,Pd62,3.382815,False
Pd111,ethanol,beef_vdw,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH3CH2OH_Pd111/beef_vdw/CONTCAR,64,C1,C,58,Pd59,3.591804,False
Pd111,ethanol,beef_vdw,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH3CH2OH_Pd111/beef_vdw/CONTCAR,68,H5,H,58,Pd59,3.929554,False
Pd111,ethanol,beef_vdw,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH3CH2OH_Pd111/beef_vdw/CONTCAR,69,H6,H,58,Pd59,4.284954,False
Pd111,ethanol,beef_vdw,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH3CH2OH_Pd111/beef_vdw/CONTCAR,70,H7,H,61,Pd62,4.327091,False
Pd111,ethene,mlip,relaxed,/global/u1/j/jcho5/projects/bond-distance-review/Pd111_ethene_sevennet_omni.cif,64,C1,C,54,Pd55,2.14163,True
Pd111,ethene,mlip,relaxed,/global/u1/j/jcho5/projects/bond-distance-review/Pd111_ethene_sevennet_omni.cif,65,C2,C,54,Pd55,2.172957,True
Pd111,ethene,mlip,relaxed,/global/u1/j/jcho5/projects/bond-distance-review/Pd111_ethene_sevennet_omni.cif,66,H3,H,54,Pd55,2.710564,False
Pd111,ethene,mlip,relaxed,/global/u1/j/jcho5/projects/bond-distance-review/Pd111_ethene_sevennet_omni.cif,67,H4,H,54,Pd55,2.717134,False
Pd111,ethene,mlip,relaxed,/global/u1/j/jcho5/projects/bond-distance-review/Pd111_ethene_sevennet_omni.cif,68,H5,H,54,Pd55,2.75277,False
Pd111,ethene,mlip,relaxed,/global/u1/j/jcho5/projects/bond-distance-review/Pd111_ethene_sevennet_omni.cif,69,H6,H,54,Pd55,2.760553,False
Pd111,ethene,pbe,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/C2H4_Pd111/PBE/CONTCAR,37,C2,C,34,Pd35,2.168526,True
Pd111,ethene,pbe,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/C2H4_Pd111/PBE/CONTCAR,36,C1,C,34,Pd35,2.209141,True
Pd111,ethene,pbe,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/C2H4_Pd111/PBE/CONTCAR,38,H3,H,33,Pd34,2.656251,False
Pd111,ethene,pbe,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/C2H4_Pd111/PBE/CONTCAR,39,H4,H,27,Pd28,2.660477,False
Pd111,ethene,pbe,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/C2H4_Pd111/PBE/CONTCAR,41,H6,H,34,Pd35,2.714847,False
Pd111,ethene,pbe,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/C2H4_Pd111/PBE/CONTCAR,40,H5,H,34,Pd35,2.71778,False
Pd111,ethene,pbe_d3,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/C2H4_Pd111/PBE_D3/CONTCAR,37,C2,C,34,Pd35,2.171001,True
Pd111,ethene,pbe_d3,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/C2H4_Pd111/PBE_D3/CONTCAR,36,C1,C,34,Pd35,2.214492,True
Pd111,ethene,pbe_d3,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/C2H4_Pd111/PBE_D3/CONTCAR,38,H3,H,33,Pd34,2.651519,False
Pd111,ethene,pbe_d3,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/C2H4_Pd111/PBE_D3/CONTCAR,39,H4,H,27,Pd28,2.659739,False
Pd111,ethene,pbe_d3,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/C2H4_Pd111/PBE_D3/CONTCAR,41,H6,H,34,Pd35,2.712924,False
Pd111,ethene,pbe_d3,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/C2H4_Pd111/PBE_D3/CONTCAR,40,H5,H,34,Pd35,2.713345,False
Pd111,ethene,r2scan,unfinished,/pscratch/sd/j/jcho5/VASP/dft_jobs/C2H4_Pd111/r2scan/CONTCAR,37,C2,C,34,Pd35,2.166016,True
Pd111,ethene,r2scan,unfinished,/pscratch/sd/j/jcho5/VASP/dft_jobs/C2H4_Pd111/r2scan/CONTCAR,36,C1,C,34,Pd35,2.203801,True
Pd111,ethene,r2scan,unfinished,/pscratch/sd/j/jcho5/VASP/dft_jobs/C2H4_Pd111/r2scan/CONTCAR,38,H3,H,33,Pd34,2.629516,False
Pd111,ethene,r2scan,unfinished,/pscratch/sd/j/jcho5/VASP/dft_jobs/C2H4_Pd111/r2scan/CONTCAR,39,H4,H,27,Pd28,2.638787,False
Pd111,ethene,r2scan,unfinished,/pscratch/sd/j/jcho5/VASP/dft_jobs/C2H4_Pd111/r2scan/CONTCAR,41,H6,H,34,Pd35,2.691308,False
Pd111,ethene,r2scan,unfinished,/pscratch/sd/j/jcho5/VASP/dft_jobs/C2H4_Pd111/r2scan/CONTCAR,40,H5,H,34,Pd35,2.691416,False
Pd111,ethene,beef_vdw,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/C2H4_Pd111/beef_vdw/CONTCAR,37,C2,C,34,Pd35,2.200934,True
Pd111,ethene,beef_vdw,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/C2H4_Pd111/beef_vdw/CONTCAR,36,C1,C,34,Pd35,2.246015,True
Pd111,ethene,beef_vdw,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/C2H4_Pd111/beef_vdw/CONTCAR,38,H3,H,33,Pd34,2.693865,False
Pd111,ethene,beef_vdw,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/C2H4_Pd111/beef_vdw/CONTCAR,39,H4,H,27,Pd28,2.696577,False
Pd111,ethene,beef_vdw,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/C2H4_Pd111/beef_vdw/CONTCAR,41,H6,H,34,Pd35,2.723867,False
Pd111,ethene,beef_vdw,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/C2H4_Pd111/beef_vdw/CONTCAR,40,H5,H,34,Pd35,2.724428,False
Pd111,formaldehyde,mlip,relaxed,/global/u1/j/jcho5/projects/bond-distance-review/Pd111_formaldehyde_sevennet_omni.cif,37,O2,O,34,Pd35,2.199266,True
Pd111,formaldehyde,mlip,relaxed,/global/u1/j/jcho5/projects/bond-distance-review/Pd111_formaldehyde_sevennet_omni.cif,38,H3,H,28,Pd29,2.541873,False
Pd111,formaldehyde,mlip,relaxed,/global/u1/j/jcho5/projects/bond-distance-review/Pd111_formaldehyde_sevennet_omni.cif,36,C1,C,34,Pd35,2.997311,False
Pd111,formaldehyde,mlip,relaxed,/global/u1/j/jcho5/projects/bond-distance-review/Pd111_formaldehyde_sevennet_omni.cif,39,H4,H,34,Pd35,4.043027,False
Pd111,formaldehyde,pbe,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/H2CO_Pd111/PBE/CONTCAR,37,O2,O,34,Pd35,2.373067,True
Pd111,formaldehyde,pbe,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/H2CO_Pd111/PBE/CONTCAR,38,H3,H,28,Pd29,2.681319,False
Pd111,formaldehyde,pbe,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/H2CO_Pd111/PBE/CONTCAR,36,C1,C,34,Pd35,3.182047,False
Pd111,formaldehyde,pbe,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/H2CO_Pd111/PBE/CONTCAR,39,H4,H,34,Pd35,4.234127,False
Pd111,formaldehyde,pbe_d3,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/H2CO_Pd111/PBE_D3/CONTCAR,37,O2,O,34,Pd35,2.355355,True
Pd111,formaldehyde,pbe_d3,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/H2CO_Pd111/PBE_D3/CONTCAR,38,H3,H,28,Pd29,2.653818,False
Pd111,formaldehyde,pbe_d3,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/H2CO_Pd111/PBE_D3/CONTCAR,36,C1,C,34,Pd35,3.155821,False
Pd111,formaldehyde,pbe_d3,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/H2CO_Pd111/PBE_D3/CONTCAR,39,H4,H,34,Pd35,4.21587,False
Pd111,formaldehyde,r2scan,unfinished,/pscratch/sd/j/jcho5/VASP/dft_jobs/H2CO_Pd111/r2scan/CONTCAR,37,O2,O,34,Pd35,2.304267,True
Pd111,formaldehyde,r2scan,unfinished,/pscratch/sd/j/jcho5/VASP/dft_jobs/H2CO_Pd111/r2scan/CONTCAR,38,H3,H,28,Pd29,2.625405,False
Pd111,formaldehyde,r2scan,unfinished,/pscratch/sd/j/jcho5/VASP/dft_jobs/H2CO_Pd111/r2scan/CONTCAR,36,C1,C,34,Pd35,3.1121,False
Pd111,formaldehyde,r2scan,unfinished,/pscratch/sd/j/jcho5/VASP/dft_jobs/H2CO_Pd111/r2scan/CONTCAR,39,H4,H,34,Pd35,4.163342,False
Pd111,formaldehyde,beef_vdw,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/H2CO_Pd111/beef_vdw/CONTCAR,37,O2,O,34,Pd35,2.51284,True
Pd111,formaldehyde,beef_vdw,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/H2CO_Pd111/beef_vdw/CONTCAR,38,H3,H,28,Pd29,2.789476,False
Pd111,formaldehyde,beef_vdw,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/H2CO_Pd111/beef_vdw/CONTCAR,36,C1,C,34,Pd35,3.313922,False
Pd111,formaldehyde,beef_vdw,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/H2CO_Pd111/beef_vdw/CONTCAR,39,H4,H,34,Pd35,4.364029,False
Pd111,formic_acid,mlip,relaxed,/global/u1/j/jcho5/projects/bond-distance-review/Pd111_formic_acid_sevennet_omni.cif,39,H4,H,35,Pd36,2.054245,True
Pd111,formic_acid,mlip,relaxed,/global/u1/j/jcho5/projects/bond-distance-review/Pd111_formic_acid_sevennet_omni.cif,38,O3,O,34,Pd35,2.246121,True
Pd111,formic_acid,mlip,relaxed,/global/u1/j/jcho5/projects/bond-distance-review/Pd111_formic_acid_sevennet_omni.cif,36,O1,O,35,Pd36,3.084081,False
Pd111,formic_acid,mlip,relaxed,/global/u1/j/jcho5/projects/bond-distance-review/Pd111_formic_acid_sevennet_omni.cif,37,C2,C,34,Pd35,3.158325,False
Pd111,formic_acid,mlip,relaxed,/global/u1/j/jcho5/projects/bond-distance-review/Pd111_formic_acid_sevennet_omni.cif,40,H5,H,34,Pd35,4.175218,False
Pd111,formic_acid,pbe,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/HCOOH_Pd111/PBE/CONTCAR,39,H4,H,35,Pd36,2.176074,False
Pd111,formic_acid,pbe,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/HCOOH_Pd111/PBE/CONTCAR,37,O2,O,34,Pd35,2.271956,True
Pd111,formic_acid,pbe,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/HCOOH_Pd111/PBE/CONTCAR,38,C3,C,34,Pd35,3.186411,False
Pd111,formic_acid,pbe,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/HCOOH_Pd111/PBE/CONTCAR,36,O1,O,35,Pd36,3.194526,False
Pd111,formic_acid,pbe,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/HCOOH_Pd111/PBE/CONTCAR,40,H5,H,34,Pd35,4.208828,False
Pd111,formic_acid,pbe_d3,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/HCOOH_Pd111/PBE_D3/CONTCAR,39,H4,H,35,Pd36,2.142109,False
Pd111,formic_acid,pbe_d3,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/HCOOH_Pd111/PBE_D3/CONTCAR,37,O2,O,34,Pd35,2.292092,True
Pd111,formic_acid,pbe_d3,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/HCOOH_Pd111/PBE_D3/CONTCAR,36,O1,O,35,Pd36,3.164004,False
Pd111,formic_acid,pbe_d3,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/HCOOH_Pd111/PBE_D3/CONTCAR,38,C3,C,34,Pd35,3.206458,False
Pd111,formic_acid,pbe_d3,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/HCOOH_Pd111/PBE_D3/CONTCAR,40,H5,H,34,Pd35,4.232862,False
Pd111,formic_acid,r2scan,unfinished,/pscratch/sd/j/jcho5/VASP/dft_jobs/HCOOH_Pd111/r2scan/CONTCAR,39,H4,H,35,Pd36,2.129819,False
Pd111,formic_acid,r2scan,unfinished,/pscratch/sd/j/jcho5/VASP/dft_jobs/HCOOH_Pd111/r2scan/CONTCAR,37,O2,O,34,Pd35,2.238979,True
Pd111,formic_acid,r2scan,unfinished,/pscratch/sd/j/jcho5/VASP/dft_jobs/HCOOH_Pd111/r2scan/CONTCAR,36,O1,O,35,Pd36,3.138248,False
Pd111,formic_acid,r2scan,unfinished,/pscratch/sd/j/jcho5/VASP/dft_jobs/HCOOH_Pd111/r2scan/CONTCAR,38,C3,C,34,Pd35,3.154934,False
Pd111,formic_acid,r2scan,unfinished,/pscratch/sd/j/jcho5/VASP/dft_jobs/HCOOH_Pd111/r2scan/CONTCAR,40,H5,H,34,Pd35,4.177412,False
Pd111,formic_acid,beef_vdw,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/HCOOH_Pd111/beef_vdw/CONTCAR,39,H4,H,35,Pd36,2.248885,False
Pd111,formic_acid,beef_vdw,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/HCOOH_Pd111/beef_vdw/CONTCAR,37,O2,O,34,Pd35,2.382063,True
Pd111,formic_acid,beef_vdw,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/HCOOH_Pd111/beef_vdw/CONTCAR,36,O1,O,35,Pd36,3.248435,False
Pd111,formic_acid,beef_vdw,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/HCOOH_Pd111/beef_vdw/CONTCAR,38,C3,C,34,Pd35,3.279998,False
Pd111,formic_acid,beef_vdw,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/HCOOH_Pd111/beef_vdw/CONTCAR,40,H5,H,34,Pd35,4.310909,False
Pd111,glycerol,mlip,relaxed,/global/u1/j/jcho5/projects/bond-distance-review/Pd111_glycerol_5m.cif,73,H10,H,58,Pd59,2.191263,False
Pd111,glycerol,mlip,relaxed,/global/u1/j/jcho5/projects/bond-distance-review/Pd111_glycerol_5m.cif,70,H7,H,61,Pd62,2.424239,False
Pd111,glycerol,mlip,relaxed,/global/u1/j/jcho5/projects/bond-distance-review/Pd111_glycerol_5m.cif,77,H14,H,58,Pd59,2.45448,False
Pd111,glycerol,mlip,relaxed,/global/u1/j/jcho5/projects/bond-distance-review/Pd111_glycerol_5m.cif,74,H11,H,63,Pd64,2.457944,False
Pd111,glycerol,mlip,relaxed,/global/u1/j/jcho5/projects/bond-distance-review/Pd111_glycerol_5m.cif,75,H12,H,59,Pd60,2.606895,False
Pd111,glycerol,mlip,relaxed,/global/u1/j/jcho5/projects/bond-distance-review/Pd111_glycerol_5m.cif,66,C3,C,62,Pd63,3.185299,False
Pd111,glycerol,mlip,relaxed,/global/u1/j/jcho5/projects/bond-distance-review/Pd111_glycerol_5m.cif,69,O6,O,58,Pd59,3.268919,False
Pd111,glycerol,mlip,relaxed,/global/u1/j/jcho5/projects/bond-distance-review/Pd111_glycerol_5m.cif,67,O4,O,59,Pd60,3.271268,False
Pd111,glycerol,mlip,relaxed,/global/u1/j/jcho5/projects/bond-distance-review/Pd111_glycerol_5m.cif,68,C5,C,59,Pd60,3.367041,False
Pd111,glycerol,mlip,relaxed,/global/u1/j/jcho5/projects/bond-distance-review/Pd111_glycerol_5m.cif,64,O1,O,61,Pd62,3.385763,False
Pd111,glycerol,mlip,relaxed,/global/u1/j/jcho5/projects/bond-distance-review/Pd111_glycerol_5m.cif,71,H8,H,58,Pd59,3.698826,False
Pd111,glycerol,mlip,relaxed,/global/u1/j/jcho5/projects/bond-distance-review/Pd111_glycerol_5m.cif,65,C2,C,62,Pd63,3.864978,False
Pd111,glycerol,mlip,relaxed,/global/u1/j/jcho5/projects/bond-distance-review/Pd111_glycerol_5m.cif,76,H13,H,59,Pd60,4.227046,False
Pd111,glycerol,mlip,relaxed,/global/u1/j/jcho5/projects/bond-distance-review/Pd111_glycerol_5m.cif,72,H9,H,62,Pd63,4.777377,False
Pd111,isopropanol,mlip,relaxed,/global/u1/j/jcho5/projects/bond-distance-review/Pd111_isopropanol_5m.cif,71,H8,H,57,Pd58,2.35887,False
Pd111,isopropanol,mlip,relaxed,/global/u1/j/jcho5/projects/bond-distance-review/Pd111_isopropanol_5m.cif,75,H12,H,60,Pd61,2.445922,False
Pd111,isopropanol,mlip,relaxed,/global/u1/j/jcho5/projects/bond-distance-review/Pd111_isopropanol_5m.cif,74,H11,H,56,Pd57,2.464234,False
Pd111,isopropanol,mlip,relaxed,/global/u1/j/jcho5/projects/bond-distance-review/Pd111_isopropanol_5m.cif,72,H9,H,55,Pd56,2.600275,False
Pd111,isopropanol,mlip,relaxed,/global/u1/j/jcho5/projects/bond-distance-review/Pd111_isopropanol_5m.cif,66,C3,C,56,Pd57,3.10321,False
Pd111,isopropanol,mlip,relaxed,/global/u1/j/jcho5/projects/bond-distance-review/Pd111_isopropanol_5m.cif,65,C2,C,56,Pd57,3.109346,False
Pd111,isopropanol,mlip,relaxed,/global/u1/j/jcho5/projects/bond-distance-review/Pd111_isopropanol_5m.cif,67,O4,O,56,Pd57,3.307801,False
Pd111,isopropanol,mlip,relaxed,/global/u1/j/jcho5/projects/bond-distance-review/Pd111_isopropanol_5m.cif,70,H7,H,52,Pd53,3.805512,False
Pd111,isopropanol,mlip,relaxed,/global/u1/j/jcho5/projects/bond-distance-review/Pd111_isopropanol_5m.cif,73,H10,H,55,Pd56,4.030897,False
Pd111,isopropanol,mlip,relaxed,/global/u1/j/jcho5/projects/bond-distance-review/Pd111_isopropanol_5m.cif,68,H5,H,57,Pd58,4.04749,False
Pd111,isopropanol,mlip,relaxed,/global/u1/j/jcho5/projects/bond-distance-review/Pd111_isopropanol_5m.cif,64,C1,C,52,Pd53,4.106016,False
Pd111,isopropanol,mlip,relaxed,/global/u1/j/jcho5/projects/bond-distance-review/Pd111_isopropanol_5m.cif,69,H6,H,52,Pd53,5.071707,False
Pd111,methane,mlip,relaxed,/global/u1/j/jcho5/projects/bond-distance-review/Pd111_methane_sevennet_omni.cif,38,H3,H,31,Pd32,2.685778,False
Pd111,methane,mlip,relaxed,/global/u1/j/jcho5/projects/bond-distance-review/Pd111_methane_sevennet_omni.cif,39,H4,H,31,Pd32,2.744946,False
Pd111,methane,mlip,relaxed,/global/u1/j/jcho5/projects/bond-distance-review/Pd111_methane_sevennet_omni.cif,37,H2,H,31,Pd32,2.841269,False
Pd111,methane,mlip,relaxed,/global/u1/j/jcho5/projects/bond-distance-review/Pd111_methane_sevennet_omni.cif,36,C1,C,31,Pd32,2.906394,False
Pd111,methane,mlip,relaxed,/global/u1/j/jcho5/projects/bond-distance-review/Pd111_methane_sevennet_omni.cif,40,H5,H,31,Pd32,3.999294,False
Pd111,methane,pbe,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH4_Pd111/PBE/CONTCAR,38,H3,H,31,Pd32,3.438681,False
Pd111,methane,pbe,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH4_Pd111/PBE/CONTCAR,39,H4,H,31,Pd32,3.587754,False
Pd111,methane,pbe,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH4_Pd111/PBE/CONTCAR,37,H2,H,31,Pd32,3.73197,False
Pd111,methane,pbe,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH4_Pd111/PBE/CONTCAR,36,C1,C,31,Pd32,3.799035,False
Pd111,methane,pbe,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH4_Pd111/PBE/CONTCAR,40,H5,H,31,Pd32,4.885521,False
Pd111,methane,pbe_d3,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH4_Pd111/PBE_D3/CONTCAR,38,H3,H,31,Pd32,2.82619,False
Pd111,methane,pbe_d3,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH4_Pd111/PBE_D3/CONTCAR,39,H4,H,31,Pd32,2.885425,False
Pd111,methane,pbe_d3,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH4_Pd111/PBE_D3/CONTCAR,37,H2,H,31,Pd32,2.984544,False
Pd111,methane,pbe_d3,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH4_Pd111/PBE_D3/CONTCAR,36,C1,C,31,Pd32,3.072204,False
Pd111,methane,pbe_d3,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH4_Pd111/PBE_D3/CONTCAR,40,H5,H,31,Pd32,4.166111,False
Pd111,methane,r2scan,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH4_Pd111/r2scan/CONTCAR,38,H3,H,31,Pd32,2.791558,False
Pd111,methane,r2scan,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH4_Pd111/r2scan/CONTCAR,39,H4,H,31,Pd32,2.852286,False
Pd111,methane,r2scan,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH4_Pd111/r2scan/CONTCAR,37,H2,H,31,Pd32,2.951489,False
